Date,ACWI,AGG,ARKK,BTAL,CTA,DBC,DBMF,DIA,DIVO,EEM,EFA,GLD,HYG,IEF,IWM,JEPI,JEPQ,KMLM,LQD,MNA,MTUM,PRPFX,QAI,QQQ,QUAL,RPAR,SHY,SPY,TIP,TLT,USMV,UUP,VLUE,VNQ,^PUT
2012-01-04,-0.000232356392718569,-0.0013633632350714686,,0.0,,0.007597841440880826,,0.0027496193960174775,,-0.005626905843108876,-0.005895764307788265,0.005066755734988382,-0.0016724484406061002,-0.00314537430413675,-0.00546874647207829,,,,0.0007908067452682133,-0.006420407026273445,,-0.0008546797671171724,-0.0025697546623026923,0.0042174905627538894,,,0.00011813788045955675,0.0015685942265626363,0.0009427094497236332,-0.01188997207117215,-0.004118696387124254,0.0053859073641968624,,-0.01709719662470155,0.0011126012384128359
2012-01-05,-0.003956315387668052,0.0013652245320061596,,0.0,,-0.013644599484908038,,-0.00016079506926158782,,-0.004371927680132948,-0.01482805225133188,0.006827847741614601,-0.00435333088228429,0.0001906745993178749,0.0056333558558097074,,,,-0.004306451891578522,0.006057995985161879,,0.00042774061077710535,0.0011041853127085055,0.008226089613153187,,,0.00011834978391567219,0.0026625723260118583,0.0018841167339740394,-0.001779163910312298,0.0,0.010714313380059126,,0.009392464868285932,0.0014288821320287415
2012-01-06,-0.007710071349559922,0.0008177909202196076,,-0.03289748331604647,,0.004368456575039925,,-0.0033887148279058144,,-0.012658448611793327,-0.013646650110188174,-0.0036760161968690808,-0.0031400300942833193,0.003919955176469703,-0.002534166278962857,,,,0.003884727396387566,0.002007334760663282,,-0.00277961747929123,-0.0007354541679656101,0.0034713101136991664,,,-0.00011833577890174585,-0.002577425933325661,0.003334134985341519,0.007894738376154287,0.0033836336206867212,0.003533443470652653,,-0.0032738540432388774,0.00033469695733256977
2012-01-09,0.003531879309931929,-0.0008171226847073498,,-0.0021804774762316237,,0.001087302713268734,,0.0010523113553340124,,0.01046577599995735,0.003865665974545296,-0.0044529068818790485,0.0013497489611340452,0.00019119109959531144,0.00508058910377529,,,,-0.0014956399150094501,0.0008011634920690458,,0.0,0.0007359954588934681,-0.0032866504897888227,,,0.00023782885966250333,0.0024273001796850657,0.0010223843858132575,-0.0017691452887312886,-0.00037473321390080194,-0.0035210022083893566,,-0.0034576107265357203,0.0010565275561302823
2012-01-10,0.008915542851750002,-0.00027201222280115456,,-0.018793603206662457,,0.007241084073192683,,0.005822386335733176,,0.021750520801519624,0.015201071625516205,0.01367411750574088,0.003482206798035792,-0.001999839773376144,0.014633837265229488,,,,0.0028180381872333626,0.00560462552661134,,0.009648344325327685,0.0007352831122224845,0.007289283024745519,,,0.0001173055226288966,0.008670698254469311,-0.003064208798792545,-0.001687688660310105,0.0056222597931054885,-0.0008834112906820346,,0.011103353660254278,0.0006333548567334368
2012-01-11,0.003488585629033203,0.0035450689273082148,,-0.0008910936962932547,,-0.0028756110876297925,,-0.000722932720271352,,0.0007600557603222313,-0.0031942813261998104,0.006492680176876542,-0.0010069427044874235,0.0058202037776091675,0.003932931780801896,,,,-0.00017475670257527387,0.0,,0.00254819314639132,0.0014694857363992675,0.0020676236302905604,,,0.00035548774182525555,0.0005415379205446769,0.0025615289526603746,0.013016213995097337,-0.00037231069752807766,0.004420760110730004,,0.00703470930236616,0.00018455345521095623
2012-01-12,0.0004634725613728019,-0.0008152266146906895,,-0.0035665733894683083,,-0.014059073025721291,,0.0019312884569089306,,0.004051850217318798,0.004205663025330875,0.004446713358861265,-0.0013447006980934484,-0.002087267686987193,0.003004236893424439,,,,0.0022831093743256314,-0.004777167395008108,,0.0023301388873406825,0.001834289905192854,0.003954731189518945,,,-0.00011826572344486586,0.002399840446409618,-0.0015335932735478508,-0.0014182630998841317,0.0037283256200020265,-0.0066021554908661795,,-0.007326332894465826,0.0004130230789787248
2012-01-13,-0.00810707149002765,0.002266503227538408,,0.013422866997896854,,-0.002193852922437123,,-0.0029720053123312162,,-0.009079461824777924,-0.010769892734530329,-0.006983478874407978,-0.0011224718794448085,0.004467815177723544,-0.005338435017177234,,,,0.0035931537010032155,-0.0023998875090610605,,-0.005283256809874293,0.0007322362850508135,-0.0035969105135648105,,,0.00023633369912001712,-0.005173228779912331,0.002814507090594276,0.009941655121872506,-0.0044580053954939025,0.007975260597777867,,0.0022309717077344526,6.155256369111406e-05
2012-01-17,0.008407153026804837,0.00027124619808560624,,-0.006622588569876853,,0.00696225511657711,,0.003704912017678641,,0.019088917348630163,0.011895190961745739,0.007786045057981195,0.0020226059757104675,0.0009464235057292658,-0.0003929120893197968,,,,0.003056877243741374,-0.0004009029673056608,,0.007223344783787278,0.0007318707494805565,0.009109623325731064,,,0.00011904161457887419,0.0038809285570122753,0.0010207471346095343,0.004633118798869518,0.005970374848851323,-0.0035165597447844865,,0.008220612665416516,0.00012299032258100695
2012-01-18,0.015516189014491921,-0.0012663279866493848,,0.0022221488108631338,,0.0003638576994571263,,0.008024613755913679,,0.02522454125982665,0.01673656857806405,0.006853620582651931,0.0028019580376672515,-0.003120095906024467,0.017810250169355113,,,,-0.002002594193988072,0.0028076894027431187,,0.006117215870727,0.0007311653888284475,0.013285816380989912,,,-0.00011902744535963183,0.011056281790549516,-0.0007637696754781986,-0.01210483588386757,0.005192701487863438,-0.008822222517645861,,0.006964784064916074,0.0001844091894100952
2012-01-19,0.008437541706988183,-0.0016289960264628256,,-0.024390025076373,,0.00436536080619665,,0.004377893871785554,,0.00876974691626331,0.012345713303636208,-0.0023515152751236723,0.0014536231427002555,-0.005974828549240585,0.00617585213709515,,,,-0.0002615432835205711,0.0012000649732146762,,0.0020961079274939287,0.001096031761546934,0.0062196768791034085,,,0.0,0.0052761982116149575,-0.003656372107088135,-0.013753786510316446,0.003321482282575783,-0.005340366845139499,,0.0038799083065645945,0.00014053248412126962
2012-01-20,0.0018094929903473833,-0.0025400048707625578,,0.004545303699296621,,-0.007243869814294701,,0.007595345579809676,,-0.0007242648359413462,0.005226446181220146,0.005272336540625755,0.0,-0.0034346809809363554,0.0006396571542028884,,,,-0.00253024961922077,0.0027967145525369386,,0.0018829639446051871,-0.00036483072559034824,-0.0015036773753805965,,,-0.0002362778586997294,0.0037271631421773588,-0.002048744432698091,-0.011324801660961836,-0.0007359607399102241,0.0008949761203496109,,0.006217853975761134,0.003353977952040177
2012-01-23,0.0038373067551948914,-0.0008184722834911895,,-0.009049673799390257,,0.011674663391046725,,-0.001181596764172843,,0.009666047410044953,0.0038512623904507493,0.006725466086455523,0.0034607204691079474,-0.002202148682402316,-0.0012775482452854758,,,,-0.0014872317469937224,-0.0055777490176337485,,0.003549590147159165,0.00036496387562579,0.000334774170145824,,,0.00011827971188060893,-0.0025766643605538153,-0.0020519101687384023,-0.006326368900822055,-0.001839919188586725,-0.00581158170533147,,0.004842782168808402,0.0012775855939619607
2012-01-24,-0.002923436614260977,0.0008191427291113218,,0.00776256092914962,,0.001803049286492886,,-0.0029971793688147175,,0.0014363882699179875,-0.005563268785775177,-0.007048352105060052,0.0025588003545657934,0.0011519112346733973,0.005757982665878902,,,,0.003591557430310477,0.0024038951859932656,,-0.0016645313974228415,0.0,-0.0018397388060644726,,,0.0,-0.0011395949748286283,8.566415160893293e-05,0.0018070437982400378,-0.0018438653051264797,0.0013490528809019242,,0.007644586653041463,-0.0011623356727272771
2012-01-25,0.009247173392146646,0.001454522704604999,,-0.021295828628189906,,0.008279326485707283,,0.006486543345378237,,0.011233212465514786,0.010416829246869153,0.02722056546902296,0.00876570075044203,0.004791229117514284,0.008523627396964217,,,,0.0034050002696368598,0.00039962109879887464,,0.00979572665520445,0.0032848349877505623,0.01256655645567939,,,0.0005913286172243293,0.008367535411784921,0.0077118610904207685,-0.002404488772172586,0.00701877949705576,-0.004490340370445156,,0.012865154734705841,0.00441870433164393
2012-01-26,-0.001117424335198569,0.0019971283741295753,,0.007407446622871072,,0.002856104984813257,,-0.0014933267844066123,,-0.0040178716646804835,0.0003818853092543151,0.005107595919167762,0.002419812922057396,0.005341532050691322,-0.0011353265219202768,,,,0.00782968723002897,0.00759089786410394,,0.0045408693172948045,-0.0007276109835239186,-0.0034749159751580327,,,0.00011887252455577979,-0.005129836033707091,0.004590916219939789,0.013256809804285785,-0.0033016189105108396,-0.0009022424757344494,,0.007001940258203776,-0.002317244130936702
2012-01-27,0.0011186743691617984,0.0016316177666599874,,0.005514482211080418,,0.0035601242312848225,,-0.004801006491481186,,0.005220545113290065,0.0017177715247782555,0.010163190678665446,-0.003620308576114506,0.00303591626119859,0.006820287423637383,,,,0.0014673692145763528,0.0035684688852439805,,0.002260103938426239,0.001092041805680788,0.0029892338811587926,,,0.0002361380268491864,-0.0004546664556903668,0.002115976318511903,0.0031429831260940677,-0.0007359492236551635,-0.007223324172196621,,0.0003237353833582812,0.000192068856578409
2012-01-30,-0.008045022323994289,0.002894616286928775,,-0.012796893785299135,,-0.010287310497701707,,-0.0017399009996819093,,-0.01440017909152036,-0.011812169581548071,-0.0055631321217690655,-0.00319386052495918,0.0034050187381580166,-0.007777348585682797,,,,-0.0012926010171160351,0.0015805684826135646,,-0.002459977411494285,0.000363588652142699,0.0008277409336769903,,,-0.00035491261404296814,-0.0034140079065705375,0.0032937738008198547,0.011771770083569777,-0.004788531824047926,0.003637888193340766,,-0.00743617619329906,-0.001117451315845286
2012-01-31,0.002027538695498432,0.0017131577624009964,,0.011110966315553306,,-0.002509146700904741,,-0.0012667948166686926,,0.00862283340470582,0.005205515918103032,0.0076176801082890044,0.0025404314366259673,0.003771558056955726,-0.001011360776837611,,,,0.0029350023067578057,-0.0015780742282252014,,0.0006164264676222775,0.001090623202748553,0.00132331873076863,,,0.0,-0.0003804841956657201,0.004798531050903998,0.011550409437442344,0.00185078309462261,0.0022654645707576027,,0.004886310419111473,0.0006992150526896612
2012-02-01,0.012815095303210011,-0.0017595092636746301,,-0.020146579343744975,,0.0032340217728605847,,0.0066628847314818,,0.022085107499818735,0.01572664857227446,0.001476581439991298,0.0018503256941815316,-0.003472028156441098,0.0215136142555028,,,,0.003980748038376003,0.005531550664519713,,0.007188427616401816,0.0043572333266261865,0.008095097091361803,,,-0.000342970917622587,0.008757383847764588,-0.000586378272447563,-0.011454508554230802,0.009235245927673441,-0.004520687683732261,,0.009886184474708903,0.00433180574422698
2012-02-02,0.004660932942494922,0.00027183267561903257,,0.003738441070073817,,0.0025071071198221606,,-0.0005520182284431963,,0.0027881291360978278,0.0020774227780056,0.00878748239335847,0.0006640099455628157,0.0014165582886680461,0.0056987576604885515,,,,0.002063768296059809,0.005501041551808639,,0.0032624682354502887,0.0028923883507818715,0.003113895753607432,,,0.00011846202445964238,0.001585060019822615,0.0,-0.0004192289272558769,-0.003660092794651626,0.00045424613338651554,,0.0022467735205167205,0.0013827212284966972
2012-02-03,0.014140832309390339,-0.0004520780383970857,,-0.017690944724090385,,0.011789972228592127,,0.012062490256641967,,0.016681900148002526,0.015639567816122746,-0.019935712372232683,0.0028741363014297416,-0.007919966940483136,0.02180312553092767,,,,-0.001458606844861987,-0.001563273949292121,,0.0014227426920072617,0.001441939421100713,0.013723100470139693,,,0.0,0.014018333973301322,-0.008383018704381073,-0.021489414007409557,0.006245134801846186,0.0,,0.013931009931050342,0.004506878618721677
2012-02-06,-0.00413936016176264,0.0007230373551543323,,-0.00047379292497717884,,0.004943551376377142,,-0.0019472963852453784,,-0.008432140064756899,-0.0048235215871272885,-0.0027440152442257393,0.00022061758852665037,0.002756280023817892,-0.00325498775717592,,,,0.0025790326222261406,-0.008610480395269349,,-0.0006087947612676281,0.0003600076774841199,-0.0008057302623056817,,,-0.00023667037051655626,-0.0006685889816390178,0.004480108056593934,0.009951106887642558,-0.004016169741468456,0.0004537289722841287,,-0.003158800935705197,-7.77746447482297e-05
2012-02-07,0.003719161589362807,-0.0009940978574739523,,0.00047401751112019497,,-0.0007027362321367914,,0.0030439021850665604,,0.0020684042356575727,0.006151937158306087,0.015073599610379684,0.0019840096320959955,-0.006444368432962255,-0.000605221756841523,,,,-0.0018865490329895707,0.004342672228145661,,0.0024368628558459893,0.000359626982437522,0.0020966854898623044,,,-0.00023638789369018198,0.0025286796356966956,-0.003702811260678618,-0.012400575489891374,0.006232136613756767,-0.0068057484945578395,,-0.0025344696446747417,0.001132516456632482
2012-02-08,0.002833258424968843,-0.0008140224173821542,,-0.005687182650716105,,0.0045708787246818705,,0.0015568607401403867,,0.007109923755670655,0.003520645891284868,-0.0070712844420862675,0.0008797897224968043,0.0004766512228877584,0.0021788830303166584,,,,0.0010304452821645604,-0.003537688930671634,,-0.001417997770623125,0.0003599997891214901,0.005311695420160634,,,0.0,0.0029675892884983845,-0.00025343879924755175,0.0007735175556178309,-0.003643214462838218,0.0009137833279027063,,0.0017469894601418456,0.0003454531846103226
2012-02-09,0.0002174976710132004,-0.0016296788401518603,,-0.001906430807871562,,0.005250269450606693,,0.00038779044696757303,,-0.0004550757808622352,0.0025847950499822137,-0.002848639332576064,0.00044006195570256423,-0.0022882916425653876,-0.004950995194500374,,,,-0.003174599709554471,0.0031557499729828464,,-0.00020284923097457774,-0.002157632030425183,0.0072045230730466425,,,-0.00047367759924799024,0.0012576735045006782,-0.0038025457013293185,-0.007477509822909401,0.002924880529724838,0.0004562140300299333,,-0.0072934076237022305,0.00039707601149796545
2012-02-10,-0.012603370624835852,0.001359512116452688,,0.005252908664668654,,-0.009400938035708628,,-0.007066977642142369,,-0.022100941448685907,-0.018968906350997128,-0.005237500657275795,-0.008677621677393055,0.005638456395357538,-0.013713232509007023,,,,-0.0009475839565517008,-0.0007864357743985195,,-0.006290603105023829,-0.0018017329230224366,-0.006994197121037216,,,0.00023655583733983576,-0.007387911914993106,0.004665358389081442,0.01298889908494516,-0.007291287611765451,0.006386896191766578,,-0.009263138466419463,-0.0016826896488884024
2012-02-13,0.011003445083519914,0.00036324114503538674,,0.0009501500808801744,,0.0024604015861966477,,0.005787712436991832,,0.01630967608089695,0.01145140740668471,0.0022136838491002564,0.0028810081648729113,-0.0006648547635204061,0.012919658062691575,,,,0.003447045313011321,0.0039354327290421764,,0.002858984076047122,0.003249090620796702,0.009284627524285716,,,-0.0005917577247694927,0.007442899400153635,0.0020260319099325574,0.001282010617382312,0.0033052566791178517,-0.001359750032860485,,0.010155896368671424,0.002532720505645125
2012-02-14,-0.004788689132691815,0.0008147141998993135,,-0.0009492481526712782,,-0.00035066846918541117,,0.0005444862125796313,,-0.008253109870518638,-0.007424087008620517,-0.0023282156434702994,0.0,0.0020920560345230044,-0.0044945076080442625,,,,0.000772432124656941,0.0015679389664828847,,-0.003257885048212339,0.0007197562371967781,0.0025374975126100097,,,0.0002368658346505459,-0.0012560937486737478,0.0,0.005292926847312085,0.002562184234304654,0.0049930914633868895,,-0.010213918397923738,0.0001896609720661857
2012-02-15,-0.0024059770097512034,-0.0003617890514702182,,-0.006650841627166781,,0.003507598279578694,,-0.006217701724886782,,0.00277413102334112,0.0011219811005818148,0.0059239200699465755,-0.0032042865115229358,0.0007581850993803041,-0.008297655778971569,,,,-0.0013728682425201422,0.0,,-0.00020466129194485205,-0.0007192385607566187,-0.006960729324549941,,,0.00011857426306094432,-0.004659871375027103,0.001854131816287019,-0.0017827494773045016,-0.001460258964426031,0.003161663629679401,,-0.0059658853205599716,-0.0002845427417081936
2012-02-16,0.012278415365287731,-0.00018152373338253813,,0.0019131285462314906,,0.004543797509798386,,0.009462874174944957,,0.010834246472287257,0.013821302596383589,-0.0006543371004235077,0.004211610699749624,-0.004550820654014354,0.018825679856161903,,,,-0.0017180346645188083,0.0,,0.004086940118135152,0.002159017575429356,0.01370047373695149,,,-0.00035534187117358673,0.01107276622768727,-0.002523276509701855,-0.007996828115546473,0.0065813248857355955,-0.0036020592183058087,,0.010543344623450635,0.0008019778822943024
2012-02-17,0.002815351249793707,-0.0012670012052863333,,-0.01050132784699842,,-0.0017396068869938164,,0.003821713450842701,,0.0018242198232443219,0.004421779920919411,-0.0038690112885975125,-0.000331503635971897,-0.0010473735817396745,-0.00012075690157054009,,,,-0.0015495491155833596,-0.0023483056466321317,,-0.0012209442607019616,-0.0010772248962578335,-0.0031433678745644844,,,-0.00023709174388719667,0.0026459725789815813,-0.0023604375121322185,-0.00025780549461540403,0.0018164963545785895,0.0,,0.0008025480847391187,0.0015594431608894066
