Date,^PUT,^SPX
1998-08-13,144.52449524921954,162.03416092083472
1998-08-14,142.74792974574572,160.2011322278074
1998-08-17,145.62122845775235,163.35466290416076
1998-08-18,148.01350572128794,165.99715736244704
1998-08-19,147.68320471812743,165.52384346351568
1998-08-20,146.71475172497864,164.5500371947439
1998-08-21,146.03169970232472,162.98835158365586
1998-08-24,146.6923017086458,164.02847552958139
1998-08-25,147.1091830494248,164.7384647791097
1998-08-26,146.84623209526285,163.43303332230664
1998-08-27,143.63300255617605,157.1621669948389
1998-08-28,142.66775950433384,154.83320941253007
1998-08-31,134.47756490150618,144.3023707856297
1998-09-01,139.5924204317379,149.8768094973267
1998-09-02,138.96067853795634,149.30700006593298
1998-09-03,137.94091541593525,148.06790468741497
1998-09-04,136.99170249781284,146.80619431854677
1998-09-08,143.24498132793656,154.27847970822503
1998-09-09,141.46520588315624,151.67667015121148
1998-09-10,137.88960528706292,147.75586750363735
1998-09-11,141.98470748167995,152.1077902561047
1998-09-14,144.82914608114712,155.2221173222538
1998-09-15,146.2593804477406,156.42203669226458
1998-09-16,147.23425332350237,157.59781377802838
1998-09-17,143.52397220222474,153.5865695701849
1998-09-18,143.65545257250895,153.77047967682006
1998-09-21,144.12364404216032,154.34329769317898
1998-09-22,144.9349664937919,155.20855568849626
1998-09-23,146.75644181633785,160.70460558091605
1998-09-24,145.9643594397326,157.1817641996582
1998-09-25,146.11186994373656,157.48777501293978
1998-09-28,146.41331083435762,158.08168992631778
1998-09-29,146.67306163361948,158.13144658531436
1998-09-30,144.83876611866026,153.30619153278434
1998-10-01,142.61644937546154,148.69047016220483
1998-10-02,144.38981472403526,151.13399318789857
1998-10-05,143.36042177809455,149.01757787250548
1998-10-06,143.3636317194011,148.4191362808312
1998-10-07,142.03601761055234,146.32230896969173
1998-10-08,140.87514429432747,144.62796960316493
1998-10-09,144.27116433257078,148.38898602721952
1998-10-12,146.13111001876297,150.39687147028943
1998-10-13,146.3267207103328,149.9582069015691
1998-10-14,147.327253543734,151.57567554214978
1998-10-15,149.0172387095893,157.90080680577913
1998-10-16,148.40794683214057,159.2469415649862
1998-10-19,149.52712027059985,160.14686729164578
1998-10-20,149.74839091980905,160.37901596394647
1998-10-21,150.1267921105354,161.28195947613693
1998-10-22,150.906044508321,162.5723020052857
1998-10-23,150.4154030223368,161.39501602675642
1998-10-26,151.0792149699644,161.64372571721424
1998-10-27,150.726463950471,160.59154903029656
1998-10-28,150.99263463234593,161.00608971590134
1998-10-29,152.38438884888672,163.69534144878463
1998-10-30,152.9167204262301,165.61579391655042
1998-11-02,153.54525237870516,167.5648785445968
1998-11-03,153.52922224498536,167.4503131012119
1998-11-04,153.71200295773548,168.63063526640332
1998-11-05,154.10003397238142,170.91888954630815
1998-11-06,154.23792443887228,171.9982079018722
1998-11-09,154.18020421379327,170.36867731973373
1998-11-10,154.27640458892492,170.076246541341
1998-11-11,154.29564466395124,168.97733098095762
1998-11-12,154.34374485151704,168.48289258331025
1998-11-13,154.53295523328666,169.69335580154768
1998-11-16,154.7478059998828,171.2233914668243
1998-11-17,154.83118618260113,171.7434442392214
1998-11-18,154.87928637016697,172.5212784598002
1998-11-19,154.9145565789131,173.74681220456065
1998-11-20,155.16789728196832,175.39593999151845
1998-11-23,156.42176103201834,179.11322612707252
1998-11-24,156.18446024908934,178.32635695103244
1998-11-25,156.50514121473668,178.91123690894915
1998-11-27,156.8322322765907,179.734282709097
1998-11-30,155.4885782476157,175.40799273251062
1998-12-01,156.29349060304065,177.1641414990262
1998-12-02,156.12673023760394,176.5566465507593
1998-12-03,154.60670559208546,173.37448371412535
1998-12-04,156.64303168122754,177.3842190292034
1998-12-07,157.3902140251671,179.03634620056079
1998-12-08,157.23308348364995,178.08366443050505
1998-12-09,157.42870396162618,178.40172798477874
1998-12-10,156.7392320563592,175.61752641446114
1998-12-11,156.80337216405124,175.83458615910752
1998-12-14,155.00755679914468,172.02684006215284
1998-12-15,157.34853372021436,175.28739171806396
1998-12-16,157.53773431557752,175.15322906985975
1998-12-17,158.41639702980126,177.87262185578908
1998-12-18,159.2790296103052,179.08610285955737
1998-12-21,160.25390248606698,181.31858331053513
1998-12-22,160.55213343538153,181.42862207562376
1998-12-23,161.40193603706575,185.19266548577485
1998-12-24,161.35062590819342,184.85047804838558
1998-12-28,161.4211761120921,184.7328948194698
1998-12-29,161.78033722779213,187.1930156655833
1998-12-30,161.6424467613013,185.70368330271071
1998-12-31,161.5943465737355,185.29666867980183
1999-01-04,161.77713707289203,185.12632940748986
1999-01-05,162.14270828479872,187.64071518976496
1999-01-06,162.37038903021454,191.79515700127394
1999-01-07,162.3768089128276,191.4017224132539
