Date,PRPFX,DBMF,KMLM,BTAL,RPAR,MNA,CTA,MTUM,QUAL,USMV,VLUE,JEPI,DIVO,ARKK,QAI,^PUT
2022-03-09,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
2022-03-10,0.062003518723679305,0.060797847779528964,0.05893680128648194,0.060724474411994925,0.061671797748101706,0.06236916331093239,0.060724567418482076,0.06464653826710151,0.0638156553151398,0.06315367100818843,0.0633487729821147,0.0630089362974286,0.06313292828987979,0.06542953044672749,0.06276947491035507,0.06346632180386322
2022-03-11,0.062391328606315695,0.06147511480933764,0.05924402341417333,0.06113613264809451,0.061190394388340175,0.06253810668195864,0.061613641644123925,0.06452634336667258,0.06359180616429956,0.06325035089528634,0.06312007072650058,0.06313514978169935,0.06332386806514585,0.0633196645204441,0.0625472834879615,0.06359672079964619
2022-03-14,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
2022-03-15,0.06220051371064105,0.06278972850891841,0.06290078656962328,0.06440853473992714,0.06191675129132562,0.06308052772716516,0.061348267487542796,0.062355851354057724,0.06246372420787648,0.06301162203810245,0.06267533639978863,0.06315581091416236,0.06283461336149981,0.059346539915572045,0.06276679916875934,0.06274459260503773
2022-03-16,0.06162060718159537,0.061675492729452476,0.061517546134786126,0.06343173736886513,0.06066538769611761,0.06274581178312813,0.06072576559276782,0.0634710580990459,0.06333554580581485,0.06366810745511257,0.06318956091947361,0.06365425116630158,0.0630961280742588,0.0612674788552781,0.06242112418153064,0.06351439695647133
2022-03-17,0.06122862166552748,0.0601062236663807,0.060123928786741186,0.060742380045081985,0.06054600227954634,0.06201047948603239,0.05984136419936871,0.06485143662920344,0.06388695691983243,0.06348742711228146,0.06355708122059794,0.06337618532961373,0.06315877066294434,0.06677644000121902,0.062430912084722956,0.06387578991090592
2022-03-18,0.06150216836441546,0.05989020746436229,0.0608021001731431,0.05899600532413592,0.06070905398173753,0.06133057636003929,0.0593991014330349,0.06525977119063965,0.06404352283399183,0.06350609391118248,0.06343244242915932,0.06326616418245659,0.06290620552240196,0.06920159190042234,0.062193140594175,0.0635618543347023
2022-03-21,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
2022-03-22,0.06255588789212435,0.06422059499834153,0.0641154246851203,0.06294966185038756,0.061938486855442385,0.06225261622411907,0.06318738554945665,0.06225187818639406,0.06219458995246378,0.06221687443241671,0.062277592887360476,0.062289855895303246,0.06251480456710354,0.06063442254762997,0.06196655485719738,0.06243336861913899
2022-03-23,0.06214500404086173,0.06521097828598732,0.06384586163612811,0.06203323940957151,0.061247314215636554,0.06195492318469351,0.062333604312492505,0.06294184541010438,0.06238638910307397,0.06209066594632959,0.062372206601138604,0.06201862260924005,0.06232848047203707,0.06302600826200239,0.061796193624173344,0.06226866288652936
2022-03-24,0.06241972966155333,0.06607624719899244,0.06448212043848403,0.06253181968641967,0.062094579482355985,0.06214013889919722,0.06291205996354343,0.062116910071042315,0.06171808390300629,0.0615528030186656,0.06175533841342726,0.06190641201625788,0.0621373347120178,0.06202620571817231,0.06189880006494213,0.062231416751922335
2022-03-25,0.06266432153119773,0.06493615557108466,0.06452215826639453,0.06198881904377166,0.06170654840180953,0.06178434045847117,0.062494031247776805,0.06283261731122664,0.06236072669570163,0.06182520113926381,0.06235221903605073,0.06189592718881116,0.06219879707994712,0.06237616692777662,0.061804409527629466,0.06225756057308665
2022-03-28,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
2022-03-29,0.06205620527797656,0.0620509850735044,0.06087880156868941,0.06197380761610453,0.062142049204239304,0.062453080442602144,0.06209739665384578,0.06320447774081894,0.06285662011690042,0.06291805623758014,0.062238252199834025,0.06260749121567412,0.06256290955728783,0.06488120815227424,0.06247503308429509,0.06260362585837302
2022-03-30,0.06180769806287865,0.06128298439721774,0.05957701936118259,0.060747003062166904,0.061983684961476,0.062127194682164884,0.06128835453495641,0.0636685737693194,0.06356931832566472,0.06320263970472753,0.06264923029438331,0.06229491028887614,0.06237190946117196,0.0686029472755241,0.06251637897159593,0.062310152846693785
2022-03-31,0.06212351960453451,0.06116385376893798,0.060359811455664804,0.06139680444427852,0.06242786512950361,0.062153253795993194,0.061964952267475476,0.06310791686039699,0.0633142408439819,0.06332252762864979,0.06228359068443607,0.062476942956395436,0.06258725675985674,0.06619160293400556,0.06265857551911232,0.0624672853467772
2022-04-01,0.062360158147913125,0.06100439120162562,0.06021966687976672,0.06241348482217168,0.06279140685238845,0.06262173725230358,0.0622618620449869,0.06274957407968597,0.0630240596812181,0.06336510191314945,0.06157737783328362,0.06282208211051027,0.062487241101957164,0.0644503642089499,0.06298526922019766,0.0628662226498919
2022-04-04,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
2022-04-05,0.06240783387018444,0.06293650753180212,0.06279882886387952,0.060989366250495995,0.062340920453123554,0.062054644086346755,0.06215063048034741,0.062896369358678,0.06274973521815894,0.0623293401207347,0.06236469198942042,0.06204666684973705,0.06219322514565841,0.06493622746265973,0.06247172414904808,0.06233328816972496
2022-04-06,0.062139587598979903,0.06404131067485055,0.06407618273196489,0.06251958518952594,0.06163830407895719,0.06268537612897,0.06274830650053508,0.06190080068621621,0.06229530279459851,0.06253969170989539,0.06179085617833242,0.0625262215486608,0.06250427694456104,0.061605517926265355,0.06240538762687013,0.0625832916808167
2022-04-07,0.06202086937714899,0.06418838839930593,0.06436622082598743,0.06447217948286016,0.06120760483283704,0.06283451151828076,0.06337982536821632,0.0610330336190559,0.061924295820477114,0.06304465632221574,0.061761276090045544,0.06321732424635501,0.06252721078286262,0.05894618297657632,0.062388646216242516,0.06268777412153272
2022-04-08,0.062081393879760506,0.0642945115155982,0.0644253963692478,0.06472453081398574,0.060715106982391014,0.06273981317816503,0.06346361243683642,0.061363598259692835,0.062079897920885495,0.06333210930426904,0.061832508464596356,0.0633505926113641,0.06257526757098834,0.058116034165726825,0.062256725382329174,0.06264890114416324
2022-04-11,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
2022-04-12,0.06257216137618353,0.06324957484745362,0.06327560019628292,0.06288244469004307,0.06197511645830749,0.06275150457646657,0.06344438291585852,0.06151433118054192,0.06177724483447818,0.06208676565360939,0.06271017901411693,0.06238170821050139,0.062313493822729285,0.062010154809126285,0.062480426901369755,0.06257491051293111
2022-04-13,0.06293055321105072,0.06359599043255998,0.06416241783950534,0.06300689116652117,0.06210460590216639,0.0627050921502205,0.06305601985990734,0.061182120012184676,0.06150565271878902,0.06176184617642187,0.06255153257891234,0.06215083941934083,0.06212210953779027,0.062003030343639416,0.06257576843121214,0.06258553021977789
2022-04-14,0.0629134156486126,0.06357857178065003,0.06428684445514317,0.06186870988261962,0.061865112858958723,0.0625396263066429,0.06325276231972275,0.06152148259003053,0.06170277820683631,0.061687579064522075,0.06251202670148895,0.062013142564855406,0.06209322146859566,0.06343563008536617,0.06226478665927276,0.06246430940668229
2022-04-18,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
2022-04-19,0.06269874633995562,0.0631124957270108,0.06367791687569892,0.062493965788013583,0.06251676613757234,0.06253927728395454,0.06321807686718664,0.06251246905078249,0.06229358517985288,0.06201974882337591,0.06263660083003776,0.062318816084824355,0.06246144024767114,0.06072492710615668,0.06221609146804493,0.06255907618986128
2022-04-20,0.06227771711039497,0.0633823315979574,0.062175417288151895,0.061359893481992674,0.061856192040340104,0.06212320518187272,0.06205436380788262,0.06333312263146026,0.063210041085538,0.06242323424987948,0.06314881994904106,0.06249889629849267,0.06272086220536495,0.06281974489032106,0.06192089666235897,0.06269526151895112
2022-04-21,0.06242320706500135,0.062489081964758046,0.06153432302068778,0.062091548647208936,0.06256214089389164,0.06244144101317379,0.06192385107233392,0.06336644499324623,0.06336693650276413,0.06284676258292694,0.0637317910517861,0.06322086312111737,0.06357406970928696,0.05926639416604145,0.06224543408409871,0.06291571011167667
2022-04-22,0.06190534292877445,0.06382169395810568,0.06285451117853831,0.06380465036281883,0.06223033072717418,0.0627195870413502,0.06260613462670299,0.06237614669012229,0.06276348609574281,0.06274254122701803,0.06362046910419614,0.0631476324699444,0.06343278106949012,0.05674772311332263,0.0623272842021214,0.06289968520457757
2022-04-25,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
2022-04-26,0.061964504284800506,0.061648369554531214,0.06139630843592427,0.06200221630284948,0.06203809575071707,0.062310256307627,0.06313118782526572,0.06281703031690136,0.06286544816311444,0.06260393520921138,0.06259986042158185,0.06257692019872234,0.0624171106351736,0.0645954181689116,0.06234913931652319,0.06268419910814495
2022-04-27,0.062392490509875054,0.06260673352891856,0.06339172538603104,0.06356536619813406,0.06244508211899569,0.06288269257598517,0.06405346005252388,0.06137368807544264,0.062184434716936694,0.062259670978104725,0.062147802871835,0.06227908647310078,0.06226005788903473,0.061130269394072054,0.062919208073919,0.06210823115709096
2022-04-28,0.062187048583372366,0.06310638331197724,0.06405369526594494,0.06389069504275265,0.06238517821033219,0.06269497820271876,0.06470267476063706,0.06126189060470114,0.06203642456048069,0.062246338322005,0.06196049060860908,0.062411077604548705,0.06247771786615604,0.059694531871235,0.06268272404964231,0.06220815113488688
2022-04-29,0.06200928371568822,0.06365166282472015,0.06390480090393216,0.0627505370247516,0.06238427097450504,0.06216635621428897,0.06393934828413116,0.062236622481814184,0.06309404272742161,0.06260474542987407,0.06239344581284251,0.062591069222299,0.06294121568267791,0.05822073667394024,0.062331202127186486,0.06278065989992662
2022-05-02,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
2022-05-03,0.061768114965950076,0.06347498731688075,0.06335615941931672,0.06127660329334608,0.060944123010614394,0.06202170374285299,0.06239422457209401,0.06294807053044862,0.06266779093703512,0.06193333027188676,0.06261103462261448,0.06187145986530627,0.06217137567838543,0.06607356954327648,0.06197357262072225,0.06251387960926967
2022-05-04,0.061941595621628896,0.06218311983447204,0.06324059153063707,0.06112678102415742,0.061538627618765565,0.062045547383819406,0.06224166970111157,0.06327918011885005,0.06268016425784775,0.06200130341951069,0.06327530672805286,0.06201876451938757,0.06234751695534139,0.06557016351761641,0.06186362289770198,0.06264604487109944
2022-05-05,0.061625827835351546,0.06053575680086378,0.06257959774787288,0.059761213280369034,0.06154996099717688,0.061198179017155956,0.06072196476913406,0.06432428322960514,0.06363934563491369,0.0623824085423885,0.06412429475008541,0.062275864616350825,0.06265282876953161,0.06784538469076455,0.061478095812846405,0.06330499350558977
2022-05-06,0.06202758203298763,0.06277386120911853,0.06505641865922811,0.06202764292143581,0.06094997771575812,0.0621056153296876,0.0624234063497915,0.06277215109853869,0.062289634961352126,0.06195523599073682,0.06381797270072297,0.06217104725942471,0.062183886757826705,0.0630019220375937,0.06191270825204358,0.06253093672375347
2022-05-09,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
2022-05-10,0.06252747972274676,0.06318168635258165,0.06211352860963726,0.06560168739950809,0.0625195511632401,0.06318277015898349,0.0640117269057808,0.06094754646208044,0.062122569570437325,0.0627535015985102,0.06246812328414386,0.06282672088367718,0.0628174283748725,0.057698935060154215,0.06323056805090442,0.06199617640274174
2022-05-11,0.06238024654648255,0.06265042959377308,0.06174878039225545,0.06561372303696791,0.06265277473466159,0.06316431196891034,0.06465100010064287,0.06135519046055026,0.06225312470253556,0.06277782738932727,0.06235096187459666,0.0626471096911146,0.06268103850082525,0.05766731833273669,0.06322942016935201,0.062176742505267904
