Date,residual_alpha_portfolio
2022-11-28,0.0070146136112154405
2022-11-29,-0.0038560254374006195
2022-11-30,-0.009067511979731198
2022-12-01,-0.0008674621925736242
2022-12-02,0.0015381880428132339
2022-12-05,0.007649075525886688
2022-12-06,0.0015991860467730343
2022-12-07,-0.0015900014337220634
2022-12-08,3.637899632386694e-05
2022-12-09,-0.0009043378396219061
2022-12-12,-0.0005322298068144008
2022-12-13,-0.011874361515165308
2022-12-14,0.0053476416055305625
2022-12-15,0.007990228632849816
2022-12-16,0.0036656114140003293
2022-12-19,0.004367196779078531
2022-12-20,-4.2041323071008354e-05
2022-12-21,-0.0038672388532478095
2022-12-22,0.007849703762004221
2022-12-23,-0.0018377408751257414
2022-12-27,-0.0031878162485707824
2022-12-28,0.0074362457131063745
2022-12-29,-0.003731988452871335
2022-12-30,0.002611606892451322
2023-01-03,-0.005248796348801582
2023-01-04,-0.0046382974100378565
2023-01-05,0.005706385536915773
2023-01-06,-0.011549236729121552
2023-01-09,0.0010498240065728987
2023-01-10,0.00032833899787235664
2023-01-11,-0.008421276441271452
2023-01-12,-0.004906281391903947
2023-01-13,-0.0032001739286480887
2023-01-17,7.054870935558591e-05
2023-01-18,0.0027312236104952855
2023-01-19,0.0016307128980791062
2023-01-20,-0.005050094423256724
2023-01-23,-0.005385933136946557
2023-01-24,-0.0008241391837398734
2023-01-25,0.0012218220150241159
2023-01-26,-0.0018416614520433445
2023-01-27,-0.0006672684856532398
2023-01-30,0.00703947752759102
2023-01-31,-0.007305725228753407
2023-02-01,-0.0032499021549008454
2023-02-02,-0.0065114301761636725
2023-02-03,0.011520215992538588
2023-02-06,0.0016700810576168769
2023-02-07,-0.0011057958315712677
2023-02-08,0.00016455864998979067
2023-02-09,0.005450735704882635
2023-02-10,0.0004239900244771471
2023-02-13,-0.0028622766061241335
2023-02-14,0.003476495324402509
2023-02-15,0.0067876623193062905
2023-02-16,0.007183470631971611
2023-02-17,0.0014085392449352827
2023-02-21,0.010716460241299316
2023-02-22,0.0029795789493167967
2023-02-23,-0.008418725103716258
2023-02-24,0.00725658961852956
2023-02-27,-0.00019495091077789618
2023-02-28,-0.0014058246420307746
2023-03-01,-0.0011602511200819845
2023-03-02,-0.0035506024181364373
2023-03-03,-0.012267345763710677
2023-03-06,0.005473691686224105
2023-03-07,0.01008044901472106
2023-03-08,-0.0018330138557041444
2023-03-09,0.007716331103272804
2023-03-10,-0.0014390123264577425
2023-03-13,-0.005423262537894404
2023-03-14,-0.0015567734961733231
2023-03-15,-0.002865922732336312
2023-03-16,-0.0043469728187726635
2023-03-17,0.004648830703212943
2023-03-20,0.004498436725815875
2023-03-21,0.0006157056298145796
2023-03-22,0.007331406746840268
2023-03-23,-0.006540372661418836
2023-03-24,-0.003775216417962076
2023-03-27,0.007502031622464308
2023-03-28,-0.00044470552605259416
2023-03-29,-0.005181015267694511
2023-03-30,-0.00541193220688711
2023-03-31,-0.01200183875188954
2023-04-03,0.0031640209377097987
2023-04-04,-0.00015651267930700717
2023-04-05,0.007800498716477169
2023-04-06,-0.00046844984531480536
2023-04-10,-0.0009330380098970039
2023-04-11,0.0003101988088418014
2023-04-12,0.005329972071146632
2023-04-13,-0.004409636047100844
2023-04-14,0.007640046946443893
2023-04-17,-0.005389928328406202
2023-04-18,-0.00016057590481904048
2023-04-19,0.0006373076261106483
2023-04-20,0.0036960500249952986
2023-04-21,0.001572762599042494
2023-04-24,0.0027769448984939363
2023-04-25,0.006553704080849119
2023-04-26,5.953076946868898e-05
2023-04-27,-0.008197385678541481
2023-04-28,-0.0059877808195240734
2023-05-01,0.004667462661061321
2023-05-02,0.003025312919776451
2023-05-03,0.0018246502237693712
2023-05-04,0.002819395346058094
2023-05-05,-0.0033088065873751052
2023-05-08,-0.0012103338787145127
2023-05-09,0.0001711077744316939
2023-05-10,-0.0015870366927782278
2023-05-11,0.004023171359917923
2023-05-12,0.0005791775336334449
2023-05-15,-0.004496742125300742
2023-05-16,0.008173671899805028
2023-05-17,-0.008391508594705135
2023-05-18,-0.001806030650443207
2023-05-19,0.002139462706844933
2023-05-22,-0.002405607768048968
2023-05-23,0.0032667914269139463
2023-05-24,0.007680340769039198
2023-05-25,-0.0013382487404444503
2023-05-26,-0.012151197497371594
2023-05-30,-0.0016941895905340635
2023-05-31,0.0036501898838839555
2023-06-01,-0.003907999255179937
2023-06-02,-0.013697663585455886
2023-06-05,0.004144687168199067
2023-06-06,-0.006870654128216262
2023-06-07,0.0057243722597377904
2023-06-08,-0.0031221840849607043
2023-06-09,0.00019366300580326808
2023-06-12,-0.0013178562908716203
2023-06-13,-0.00041654578877574333
2023-06-14,0.0007441748059285548
2023-06-15,-0.0062641212207974716
2023-06-16,0.003926853288693276
2023-06-20,0.00673855816294148
2023-06-21,0.00249363458913675
2023-06-22,0.006019247730351734
2023-06-23,0.004401982944846464
2023-06-26,-0.0018056645718827655
2023-06-27,-0.0017806976357922278
2023-06-28,-0.0030103284579732796
2023-06-29,-0.0022868715823900817
2023-06-30,-0.007064872073190424
2023-07-03,-0.0002764637738377771
2023-07-05,0.0022571259732933257
2023-07-06,0.010944529048300107
2023-07-07,1.817386485650956e-05
2023-07-10,-0.0015653981690853982
2023-07-11,-0.005017976697648515
2023-07-12,-0.008538162447915347
2023-07-13,-0.0043805223208898715
2023-07-14,0.003659424309868231
2023-07-17,0.000499319087508169
2023-07-18,-0.00832691786382351
2023-07-19,-0.004577275620268348
2023-07-20,0.004702585611878458
2023-07-21,6.316048222785925e-05
2023-07-24,-0.0038041908099423222
2023-07-25,0.0003065841010101343
2023-07-26,-0.0029868986875995233
2023-07-27,0.011944711441682722
2023-07-28,-0.00792988191013917
2023-07-31,-0.002470296786586302
2023-08-01,0.006729067725634008
2023-08-02,0.010015492908695186
2023-08-03,0.005194111098087893
2023-08-04,-0.0016065440867264061
2023-08-07,-0.0027549156353352923
2023-08-08,0.004040644287645447
2023-08-09,0.0005976865382586582
2023-08-10,0.0008631303008787086
2023-08-11,0.00307173369598437
2023-08-14,0.002168491570310783
2023-08-15,0.011246929480102998
2023-08-16,0.007448225594263426
2023-08-17,0.007010802493626416
2023-08-18,-0.0016761834283351626
2023-08-21,0.0023986046220856147
2023-08-22,-0.0023958606154154422
2023-08-23,-0.016018701415572274
2023-08-24,0.005038045178439361
2023-08-25,-0.0023979167571864506
2023-08-28,-0.005417188893804105
2023-08-29,-0.009403427893951842
2023-08-30,-0.001415587928724113
2023-08-31,-0.00015954386754328715
2023-09-01,-0.003506047061484791
2023-09-05,0.010838484181403743
2023-09-06,0.007194837877315982
2023-09-07,-0.0012730807305987146
2023-09-08,0.001092447331654356
2023-09-11,-0.0017655441085758297
2023-09-12,0.0021548990461174983
2023-09-13,0.000790291610654556
2023-09-14,-0.00982156962817865
2023-09-15,0.0034386016092818553
2023-09-18,0.0004921031704005788
2023-09-19,0.0031795228468497506
2023-09-20,0.002948089351369366
2023-09-21,0.01672999929944762
2023-09-22,-0.004082068589684013
2023-09-25,0.002562137349117482
2023-09-26,0.010222923190920327
2023-09-27,0.002717025059862872
2023-09-28,-0.0004979836717103696
2023-09-29,0.003770375059472428
2023-10-02,0.00712917778433385
2023-10-03,0.014562306595823936
2023-10-04,-0.004395604829996403
2023-10-05,-0.00029481612105515965
2023-10-06,-0.005410236118832956
2023-10-09,-0.017317427948762024
2023-10-10,-0.0005108067161602398
2023-10-11,-0.011181305023446279
2023-10-12,0.004683914841377685
2023-10-13,-0.012583277796302087
2023-10-16,-0.0004250674368275999
2023-10-17,0.0026529999253142402
2023-10-18,0.0036864220131907297
2023-10-19,0.00521287334196068
2023-10-20,0.003681070390874402
2023-10-23,0.0018364923711372634
2023-10-24,-0.007467725548428359
2023-10-25,0.007992129921644924
2023-10-26,-0.0027061050504601767
2023-10-27,0.0005891967277626355
2023-10-30,3.711436601716545e-05
2023-10-31,-0.0024557929784390525
2023-11-01,-0.005522757284452061
2023-11-02,-0.0114509189758391
2023-11-03,-0.005044094203450676
2023-11-06,0.007427379808115787
2023-11-07,0.001132739267280646
2023-11-08,0.004037832391225642
2023-11-09,0.006954561642699022
2023-11-10,-0.0026652827147588074
2023-11-13,-0.0002929210412609578
2023-11-14,-0.01940956002617738
2023-11-15,-0.000510340090061815
2023-11-16,-0.0015251899094305818
2023-11-17,6.742383068433842e-05
2023-11-20,-0.0038525428660781246
2023-11-21,0.0011676560038156206
2023-11-22,-0.000942998523883307
2023-11-24,0.0012276821710411766
2023-11-27,-0.0001314414951385113
2023-11-28,-0.005904584977357019
2023-11-29,-0.005582622972129627
2023-11-30,-0.003969843535487025
2023-12-01,-0.014257629003629011
2023-12-04,0.0038445973946259655
2023-12-05,0.0004066889846249562
2023-12-06,0.0006340487085142617
2023-12-07,-0.0013029340459230925
2023-12-08,0.0031782435648039643
2023-12-11,0.003693295520836637
2023-12-12,0.00018910797918700583
2023-12-13,-0.0274065500978665
2023-12-14,-0.010923969639639961
2023-12-15,0.0018459576191505462
2023-12-18,-0.0007457714437870194
2023-12-19,-0.0024463340074362756
2023-12-20,0.0051497554828294385
2023-12-21,-0.003183928773664968
2023-12-22,-0.00027346512874468166
2023-12-26,-0.004712002402380882
2023-12-27,-0.0009956394826558033
2023-12-28,0.0007655147012536168
2023-12-29,0.0052148267058344565
2024-01-02,0.00472602068601924
2024-01-03,0.00882722454930849
2024-01-04,0.003022639007003356
2024-01-05,0.0003828313655467
2024-01-08,-0.0010938052213584604
2024-01-09,-0.00015887686572235607
2024-01-10,0.0014289846000006255
2024-01-11,-0.0009255874783961789
2024-01-12,-0.0006956220033719901
2024-01-16,0.00930368164025305
2024-01-17,0.010082677540956222
2024-01-18,-0.008794597781952275
2024-01-19,-0.0066114436225004295
2024-01-22,-0.0021821236298363205
2024-01-23,0.0003376491739679907
2024-01-24,0.0045715468900830196
2024-01-25,-0.00915909447200439
2024-01-26,0.0020837520612317427
2024-01-29,-0.004767697924750751
2024-01-30,0.003863988576636848
2024-01-31,0.010068562195849715
2024-02-01,-0.0061468649919503
2024-02-02,0.0036078046585226115
2024-02-05,0.006107056158385823
2024-02-06,-0.006045169696422555
2024-02-07,0.00019712069253759922
2024-02-08,0.00034770173469750445
2024-02-09,-0.0025096937530299014
2024-02-12,-0.0013470807456657217
2024-02-13,0.01942715061776652
2024-02-14,-0.003541636693392393
2024-02-15,-0.00912046802679456
2024-02-16,0.0037935285061719646
2024-02-20,-0.0014391084814461244
2024-02-21,0.00018078434696922304
2024-02-22,-0.007688192980391006
2024-02-23,0.0012798508246475045
2024-02-26,0.004589190912928689
2024-02-27,-0.001848298675273411
2024-02-28,0.0009459423329631212
2024-02-29,-0.0053348961956779795
2024-03-01,-0.011807521423368633
2024-03-04,-0.0016309750997521725
2024-03-05,0.005092595138197287
2024-03-06,-0.0048750892049849335
2024-03-07,-0.0029583468323923943
2024-03-08,-0.002672586003028331
2024-03-11,0.003463965349009312
2024-03-12,-0.0015996790058916577
2024-03-13,0.0011899262498257736
2024-03-14,0.007343363597575569
2024-03-15,0.005007500006823815
2024-03-18,-0.002379651664576058
2024-03-19,-0.0021569537712840285
2024-03-20,-0.006529019401631971
2024-03-21,-0.005211146650080358
2024-03-22,0.005276458552834829
2024-03-25,0.004356611649935746
2024-03-26,0.0021182276048940397
2024-03-27,-0.011839216408067255
2024-03-28,-0.002940042462877133
2024-04-01,0.003539912544294629
2024-04-02,0.004170917892256326
2024-04-03,-0.0014332181368270024
2024-04-04,0.009815043209226175
2024-04-05,-0.00842718151136153
2024-04-08,-0.004832012127671606
2024-04-09,-0.003786290162890416
2024-04-10,0.01604121977778472
2024-04-11,-0.00464207788636239
2024-04-12,0.006994306975948495
2024-04-15,0.006862938985366367
2024-04-16,0.005179371737587548
2024-04-17,0.005616110010354926
2024-04-18,-0.0003092181216011468
2024-04-19,-0.0013731448178169808
2024-04-22,-0.0010003886740623952
2024-04-23,-0.005309114414368912
2024-04-24,0.0022626360750388373
2024-04-25,0.0048777466159286775
2024-04-26,-0.00789334376718062
2024-04-29,-0.0038812938775157767
2024-04-30,0.017465147072029095
2024-05-01,-0.0019246843157301526
2024-05-02,-0.009148084937537503
2024-05-03,-0.007014861073579837
2024-05-06,-0.007341543145784204
2024-05-07,-0.0020154164560691333
2024-05-08,0.004076434692700914
2024-05-09,-0.009945688060944891
2024-05-10,-0.0001647589429419482
2024-05-13,0.0035453586757016793
2024-05-14,-0.004359921119552611
2024-05-15,-0.011965317148444087
2024-05-16,0.001880972956432552
2024-05-17,-0.0024370491586814085
2024-05-20,-0.002057034684544187
2024-05-21,0.0017663675430609716
2024-05-22,0.00960957474960654
2024-05-23,0.013666328109627968
2024-05-24,-0.0016477841201126874
2024-05-28,-0.0025272538479808432
2024-05-29,0.009678631220490785
2024-05-30,0.002032031919440564
2024-05-31,-0.002450947951460126
2024-06-03,-0.0007215206635773903
2024-06-04,0.0029770005241619994
2024-06-05,-0.009569605972054822
2024-06-06,-0.0013191481488752646
2024-06-07,0.011629145700312276
2024-06-10,-0.0030695741172009666
2024-06-11,7.33325594883413e-05
2024-06-12,-0.007489731206067303
2024-06-13,0.0011172572131399922
2024-06-14,0.0012638609921157527
2024-06-17,7.253463718922019e-05
2024-06-18,-0.003908817258132649
2024-06-20,-0.0008801763469481606
2024-06-21,0.0034584061937314326
2024-06-24,-0.00048286898518318624
2024-06-25,0.003231979953270334
2024-06-26,0.001821395565111656
2024-06-27,-0.00515508970925524
2024-06-28,0.0038871716622385817
2024-07-01,0.001630877277777687
2024-07-02,-0.004893394761602052
2024-07-03,-0.0051124458515137885
2024-07-05,-0.0060278405166504555
2024-07-08,0.002688748901351988
2024-07-09,0.0025745727283987435
2024-07-10,-0.0069035858190381735
2024-07-11,-0.009029533220972356
2024-07-12,-0.004744516917598859
2024-07-15,-0.0015666818380695659
2024-07-16,-0.011088684750663661
2024-07-17,0.008574776548612963
2024-07-18,0.009401232856747297
2024-07-19,0.007272547912625297
2024-07-22,-0.0070852570316011386
2024-07-23,-0.0006109204250151226
2024-07-24,0.014199970578536293
2024-07-25,0.0038572196216317303
2024-07-26,-0.0056510211598062845
2024-07-29,0.0004004005905288117
2024-07-30,-0.0026680690897724667
2024-07-31,-0.009974669159372037
2024-08-01,0.010358145697738588
2024-08-02,0.015121935542701331
2024-08-05,0.015142401308422941
2024-08-06,-0.0023158734345376025
2024-08-07,-0.0006595601102544393
2024-08-08,-0.009401189243243567
2024-08-09,-0.0011367984899302256
2024-08-12,-0.0014040055058840775
2024-08-13,-0.003986329139985937
2024-08-14,0.0009390541107126487
2024-08-15,-0.007075738139577414
2024-08-16,-0.0015165721979753127
2024-08-19,-0.001708123841351284
2024-08-20,0.0033684767858888336
2024-08-21,0.00015538650120380983
2024-08-22,0.003892950910423307
2024-08-23,-0.011491161395826167
2024-08-26,-0.0009798526697827761
2024-08-27,0.0020614464752085966
2024-08-28,0.0037014699667615534
2024-08-29,-0.0040143216665342075
2024-08-30,-0.0008287785127958986
2024-09-03,0.010766900414678713
2024-09-04,0.0017272681251699821
2024-09-05,-0.0019514138142955402
2024-09-06,0.007595599020979049
2024-09-09,-0.004870953881381722
2024-09-10,0.001460099478323262
2024-09-11,-0.003797185848878919
2024-09-12,-0.0075762290311184935
2024-09-13,-0.004550964265694655
2024-09-16,-0.0009486663493862647
2024-09-17,0.00036835752937989434
2024-09-18,0.004786719720700404
2024-09-19,-0.014428576651737024
2024-09-20,-0.001619516535787628
2024-09-23,-0.00048337918399354786
2024-09-24,-0.004759493953930598
2024-09-25,0.002212437405318236
2024-09-26,0.0013031177743518857
2024-09-27,0.0027673411571086377
2024-09-30,0.00016372168582142355
2024-10-01,0.0028602590918088405
2024-10-02,-0.002186341127124413
2024-10-03,0.00442305218990086
2024-10-04,-0.003734341834990187
2024-10-07,0.002646418647958015
2024-10-08,0.003816372495284168
2024-10-09,0.0005292286625662003
2024-10-10,-0.0014410429705195072
2024-10-11,-0.00565710270097574
2024-10-14,-0.00017301294160756053
2024-10-15,0.0044052994582423075
2024-10-16,-0.004731717670625426
2024-10-17,0.0005125780527737186
2024-10-18,-0.002246540808835676
2024-10-21,0.007421470098747511
2024-10-22,-0.0035644081270375574
2024-10-23,0.007369818518930805
2024-10-24,-0.003869963823753192
2024-10-25,0.0008996887299971005
2024-10-28,0.0029515028384255793
2024-10-29,-0.0010802012473740052
2024-10-30,-0.0008246692358115183
2024-10-31,0.012951017900821848
2024-11-01,0.0014047527262001673
2024-11-04,-0.003800545433008053
2024-11-05,-0.007653885018018744
2024-11-06,-0.004562700446300696
2024-11-07,-0.008398062518907266
2024-11-08,-0.0008465509874316886
2024-11-11,0.008370148056674876
2024-11-12,0.01231883811804826
2024-11-13,0.0010715743270562146
2024-11-14,0.002604297878897481
2024-11-15,0.007866474111381723
2024-11-18,-0.0047682595381696976
2024-11-19,-0.004033969195547694
2024-11-20,-0.0011768150096825994
2024-11-21,-0.005921995424446278
2024-11-22,-0.005311200501497812
2024-11-25,-0.0002319051867767819
2024-11-26,0.00020063988598004943
2024-11-27,0.003301554311707709
2024-11-29,-0.003989131843974684
2024-12-02,0.0002929461420469223
2024-12-03,0.0006916884492935533
2024-12-04,-0.004509133241194818
2024-12-05,0.0052745034197562105
2024-12-06,0.00014833689689579656
2024-12-09,-0.0032370577168870252
2024-12-10,0.003685681571804082
2024-12-11,-0.006470258018357901
2024-12-12,0.008117464888885435
2024-12-13,0.0062858893568366455
2024-12-16,-0.0009936900781670377
2024-12-17,0.00817920234494981
2024-12-18,0.02701550927476805
2024-12-19,0.0026149059903255254
2024-12-20,-0.007203603533360033
2024-12-23,-0.002134207558795143
2024-12-24,-0.00628174163123643
2024-12-26,-0.002332002790485233
2024-12-27,0.009280291561738754
2024-12-30,0.0035211892728028876
2024-12-31,-0.002422378720756026
2025-01-02,-0.0029494415699145415
2025-01-03,-0.00022262308666919106
2025-01-06,0.001740797980877988
2025-01-07,0.005581200544332822
2025-01-08,-0.0014890019312409969
2025-01-10,0.01162363623273925
2025-01-13,-0.000847397803072249
2025-01-14,-0.0022199438431023564
2025-01-15,-0.013965709436096383
2025-01-16,-0.0021659673136650206
2025-01-17,-0.004547805894231222
2025-01-21,-0.007234619504922014
2025-01-22,0.0020712784203888233
2025-01-23,-0.0019255328142482463
2025-01-24,0.0007230410979971567
2025-01-27,0.006353055887854166
2025-01-28,-0.004823559415429449
2025-01-29,0.0044921720773533165
2025-01-30,-0.006814503640786993
2025-01-31,0.0031075089648507025
2025-02-03,0.004331095561305653
2025-02-04,-0.005884630707939191
2025-02-05,-0.00383125112794507
2025-02-06,-0.0008712776431603424
2025-02-07,0.007861984855946209
2025-02-10,-0.008285462080699333
2025-02-11,0.0005672142210811714
2025-02-12,0.006462744884962356
2025-02-13,-0.007531128141642687
2025-02-14,0.002315646154859403
2025-02-18,-0.003628219907507093
2025-02-19,7.171981507758657e-05
2025-02-20,0.00233196314335561
2025-02-21,0.008871443377127548
2025-02-24,0.0004167640256821534
2025-02-25,0.00230912927668303
2025-02-26,-0.0016282050400295237
2025-02-27,0.00716432869199524
2025-02-28,-0.004556029994422452
2025-03-03,0.008052524598966075
2025-03-04,0.006005960004291289
2025-03-05,-0.0049898065387950705
2025-03-06,0.012227663660625294
2025-03-07,-0.0018809385547016205
2025-03-10,0.012383739967467595
2025-03-11,0.003507041945264951
2025-03-12,-0.004327570958026175
2025-03-13,0.00544284775463778
2025-03-14,-0.01109339727716651
2025-03-17,-0.004747160552338002
2025-03-18,0.0015325017602348051
2025-03-19,-0.005952137299436455
2025-03-20,0.0011330237671163057
2025-03-21,0.005542086543974308
2025-03-24,-0.01152090613907501
2025-03-25,0.002801850608325236
2025-03-26,0.004430256556024156
2025-03-27,0.001827611872214357
2025-03-28,0.007833136934421659
2025-03-31,-0.008618469580786213
2025-04-01,-0.0016109432102404393
2025-04-02,-0.0034009620605643096
2025-04-03,0.040065025504282585
2025-04-04,0.01059824258374347
2025-04-07,0.0056689821861389475
2025-04-08,0.003223350154818627
2025-04-09,-0.0125657359192918
2025-04-10,0.005706019563889177
2025-04-11,-0.0026311950315279
2025-04-14,-0.0006039141620266704
2025-04-15,-0.002494724219070477
2025-04-16,-0.001815311915964726
2025-04-17,-0.0023728172340161794
2025-04-21,0.0018292512634368657
2025-04-22,-0.0013496004280496242
2025-04-23,-0.0009841555843742855
2025-04-24,-0.0035388057631452067
2025-04-25,0.0015188053511545007
2025-04-28,0.0005469990660354051
2025-04-29,-0.00018575153695692294
2025-04-30,0.002565192357036462
2025-05-01,-0.003341553279467049
2025-05-02,-0.0038521112392832157
2025-05-05,-0.0027532382221208004
2025-05-06,-0.000515608346525645
2025-05-07,0.001273541412046143
2025-05-08,-0.0007169028716539391
2025-05-09,-0.000974833613038883
2025-05-12,-0.0077158203236580725
2025-05-13,0.005348659104774931
2025-05-14,0.0032948323853344156
2025-05-15,-0.0024118252550245647
2025-05-16,0.0006441091527688882
2025-05-19,-0.00017214950648768623
2025-05-20,-0.0013565108927088055
2025-05-21,0.007931943313101698
2025-05-22,-0.0007548614333087773
2025-05-23,-0.0012068205915908197
2025-05-27,-0.005040470139894814
2025-05-28,0.0007298817722332253
2025-05-29,-0.0018227377472648941
2025-05-30,0.004436121532116994
2025-06-02,-0.0033746675751476236
2025-06-03,-0.0031197341758437943
2025-06-04,0.00015698761429358522
2025-06-05,0.0005963251988333431
2025-06-06,0.0031929024063414337
2025-06-09,-0.001003235541426892
2025-06-10,-0.0033671493337331998
2025-06-11,0.0023969588354191117
2025-06-12,8.485463856908008e-05
2025-06-13,0.0018327014843199292
2025-06-16,0.00045718862473564123
2025-06-17,-0.0018200705364547012
2025-06-18,-0.0001885407794750261
2025-06-20,0.0018646513501859446
2025-06-23,0.004322909416958385
2025-06-24,0.0029715323581073344
2025-06-25,0.0043051609096942285
2025-06-26,0.0007009173537137259
2025-06-27,-0.00032890646864491564
2025-06-30,-0.0017306389286170136
2025-07-01,-0.0038505590175229114
2025-07-02,-0.003827089754680513
2025-07-03,-0.0027182085747310108
2025-07-07,0.005339571806518037
2025-07-08,0.003831723022225176
2025-07-09,-0.0035695667420616362
2025-07-10,-0.00020964293377210126
2025-07-11,8.873011429634515e-05
2025-07-14,-0.0002948136546604244
2025-07-15,0.002648078566871153
2025-07-16,-0.0002487185518348185
2025-07-17,-0.004060036659111645
2025-07-18,0.0025718331483569547
2025-07-21,-0.0003972290316973516
2025-07-22,-0.0003946196050060091
2025-07-23,0.0016959107293181889
2025-07-24,0.0003429703130265667
2025-07-25,0.0026231471267037687
2025-07-28,0.0007751759964906865
2025-07-29,-0.00545069989776275
2025-07-30,0.003290340302257811
2025-07-31,0.0017719897352262894
2025-08-01,0.0038919946199582073
