Date,raw,neutral
2012-06-19,0.9777529401077476,1.1035744770768432
2012-06-20,0.9754663037469518,1.0955732078945615
2012-06-21,0.9595856391701808,1.0986138018417582
2012-06-22,0.9621556246687433,1.0956773313588604
2012-06-25,0.9594188763729772,1.1115651811668077
2012-06-26,0.9613172729934717,1.1113411235631792
2012-06-27,0.9663867020588727,1.1135745142221267
2012-06-28,0.9654450248179678,1.105924744382111
2012-06-29,0.9817465103036974,1.1282070349925097
2012-07-02,0.9864698989696417,1.131439104779151
2012-07-03,0.993168426717287,1.1381450137192877
2012-07-05,0.9910275366624162,1.137129752400352
2012-07-06,0.9862659613994347,1.132582960149693
2012-07-09,0.9869237584505753,1.1383749114974264
2012-07-10,0.9814392194780225,1.1349506585548883
2012-07-11,0.9827418260582282,1.1365131843598173
2012-07-12,0.9815323041455118,1.1459176747886253
2012-07-13,0.9897433489952129,1.1414447743271352
2012-07-16,0.9908146392877112,1.143788471220966
2012-07-17,0.9928731721882031,1.1425793665610837
2012-07-18,0.9962970513244012,1.1430432310287633
2012-07-19,0.9980671886897924,1.1433490154321315
2012-07-20,0.9948254725475818,1.148804789932256
2012-07-23,0.9888506749963439,1.1414759015666933
2012-07-24,0.9878588174635097,1.1435364796989045
2012-07-25,0.9907409082454913,1.147800666596628
2012-07-26,0.9942851206647615,1.1393093216524068
2012-07-27,0.9973054456159065,1.137079032165049
2012-07-30,0.9985636471013858,1.1415577626078326
2012-07-31,0.9942261041875703,1.1457213634920058
2012-08-01,0.9918106583424848,1.1443531291409195
2012-08-02,0.9865223602193596,1.1521458437187513
2012-08-03,1.0010463002962904,1.131216134786096
2012-08-06,1.0036450757170217,1.1355238860460115
2012-08-07,1.00277556341077,1.1368301156610225
2012-08-08,1.0011098957836078,1.136572161135533
2012-08-09,1.0019335519584587,1.1401995020389135
2012-08-10,1.0029793507222655,1.1384686599283333
2012-08-13,0.9991008634029936,1.137068276218766
2012-08-14,0.998245966735216,1.13072588126832
2012-08-15,0.9974643018713427,1.128112452244406
2012-08-16,1.0062797099884053,1.1188094690649941
2012-08-17,1.0070885509056542,1.1214220732515916
2012-08-20,1.0078633106418935,1.122881149113196
2012-08-21,1.0093113264723854,1.1249882113917058
2012-08-22,1.0133050907400136,1.1336679050228153
2012-08-23,1.0099289680055314,1.1411837914182799
2012-08-24,1.0118953798692583,1.1400401079624096
2012-08-27,1.0114584230754307,1.1453743351233516
2012-08-28,1.0119442856262826,1.1462906224130571
2012-08-29,1.0106527098877267,1.1459963577881385
2012-08-30,1.0058111190644725,1.1537599422907803
2012-08-31,1.0150324752360569,1.1578102297587258
2012-09-04,1.015398138831524,1.161193410029973
2012-09-05,1.0134950625048698,1.1603324972772437
2012-09-06,1.0256126399647545,1.1448136493939334
2012-09-07,1.0326873670591232,1.1408737671943467
2012-09-10,1.0276240647360066,1.1449758183134493
2012-09-11,1.030859874815406,1.1370183349199052
2012-09-12,1.0331022116321122,1.1317914363045285
2012-09-13,1.0462129829765392,1.1275222764230826
2012-09-14,1.050104655863492,1.1190487309065285
2012-09-17,1.0440967000745742,1.124764628837818
2012-09-18,1.0429461906453916,1.1293046422411348
2012-09-19,1.0411395165320856,1.130268184580758
2012-09-20,1.0387536405296103,1.1345658795066826
2012-09-21,1.0402776601826216,1.1373880825224092
2012-09-24,1.0383090025022785,1.1390014761363765
2012-09-25,1.0306353667914678,1.14872207155026
2012-09-26,1.0265174189209736,1.1569344655228222
2012-09-27,1.0360167576422792,1.1513378200485016
2012-09-28,1.0305014310685856,1.1642020550747907
2012-10-01,1.0329129367610523,1.1614594580796662
2012-10-02,1.034258581130875,1.1608882284259776
2012-10-03,1.0339904104444373,1.160665162816781
2012-10-04,1.0377159013657509,1.1585405085021239
2012-10-05,1.0356052201517454,1.1492836319179953
2012-10-08,1.0341492178566165,1.1502855284631188
2012-10-09,1.028158120927239,1.1527695548196901
2012-10-10,1.026891135363813,1.154260712216543
2012-10-11,1.0300425451077138,1.1560317470560084
2012-10-12,1.0281250464745624,1.1504859216626058
2012-10-15,1.0322294203894993,1.1456118678289982
2012-10-16,1.0359902703931905,1.1288668004040838
2012-10-17,1.0353750345368373,1.112879632675055
2012-10-18,1.0336276531362598,1.112952539116269
2012-10-19,1.0258956704189042,1.1285869845339214
2012-10-22,1.0266560338080992,1.127110565541964
2012-10-23,1.0183742165314487,1.1285489713232748
2012-10-24,1.0157040836163944,1.123520892465526
2012-10-25,1.0173898502843073,1.122090676846369
2012-10-26,1.018267178991009,1.1267984311961408
2012-10-31,1.0188814344567962,1.1348454655822837
2012-11-01,1.0260939753302236,1.1271776283128316
2012-11-02,1.0156435197506195,1.117169986958022
2012-11-05,1.0185416953134048,1.1251461576296624
2012-11-06,1.022886338243273,1.1404554641854137
2012-11-07,1.0156975629802996,1.1222082263624429
2012-11-08,1.01319897730955,1.1211279932255236
2012-11-09,1.0138524311094248,1.1270337144906142
2012-11-12,1.0135249177498447,1.1252694672450398
2012-11-13,1.0109472082454223,1.1257318629941704
2012-11-14,1.002892369699932,1.1244956585437764
2012-11-15,1.000559533142839,1.1202887209760541
2012-11-16,1.0039132471923862,1.1212545419388313
2012-11-19,1.0157227926904064,1.1100256476470436
2012-11-20,1.013632279164145,1.104035504532407
2012-11-21,1.0145612136307214,1.0998174154126947
2012-11-23,1.0229252264847872,1.08698375307597
2012-11-26,1.0244507345207081,1.0924221689290197
2012-11-27,1.0236863591474257,1.0938027145362956
2012-11-28,1.0252951673522275,1.0888899455715484
2012-11-29,1.0292656319969098,1.090382494768393
2012-11-30,1.0285612891708722,1.0875912658762317
2012-12-03,1.0292313456809905,1.0899673862116206
2012-12-04,1.0293449717610172,1.0888799429940448
2012-12-05,1.0307088556493427,1.0834608469883507
2012-12-06,1.0329763404405343,1.0864277667519264
2012-12-07,1.0316533505047316,1.084845529525071
2012-12-10,1.0337678966686583,1.084540588720461
2012-12-11,1.0386965116091824,1.0792428112130132
2012-12-12,1.0383676663756527,1.0728322139004465
2012-12-13,1.0325837265405389,1.0725121506050446
2012-12-14,1.032534826298347,1.0729068485351312
2012-12-17,1.0393193065803805,1.0633840680732953
2012-12-18,1.0471966149699818,1.0467462261116343
2012-12-19,1.0449983783712509,1.0522082046459393
2012-12-20,1.0497503414829559,1.0410891094123944
2012-12-21,1.0438328539153345,1.0535993123299718
2012-12-24,1.0411663981347379,1.0525981897051064
2012-12-26,1.0408309642551836,1.056605905910052
2012-12-27,1.0426722531479506,1.0586658492232779
2012-12-28,1.0376311673121146,1.061690424733837
2012-12-31,1.0461422347721927,1.0631910814724317
2013-01-02,1.059036303410935,1.0704002515226454
2013-01-03,1.0526622930132243,1.06481539843916
2013-01-04,1.054241285915739,1.0607932921651197
2013-01-07,1.051997301706641,1.061535779230583
2013-01-08,1.0506725851130512,1.0683364035262122
2013-01-09,1.053748195153373,1.067522286208543
2013-01-10,1.0587099030525513,1.0605708237280973
2013-01-11,1.0583087061726963,1.0579124855511615
2013-01-14,1.0584639495793478,1.0597473648274143
2013-01-15,1.059822108786228,1.0628847143824298
2013-01-16,1.0588012832415472,1.0640923422904227
2013-01-17,1.0630170623833592,1.0601597018132038
2013-01-18,1.0656615362263244,1.062676173063574
2013-01-22,1.0690887929418686,1.0653698394614843
2013-01-23,1.068910660243844,1.0674974046805812
2013-01-24,1.068975633018007,1.0602182887083698
2013-01-25,1.07192290528913,1.0518618855378972
2013-01-28,1.0700576319091593,1.0534504490993402
2013-01-29,1.074784599026618,1.0476258125124287
2013-01-30,1.0705774901530998,1.046963009411321
2013-01-31,1.0695605004690976,1.0517222881203374
2013-02-01,1.0772030458983748,1.044672799871854
2013-02-04,1.072785029557221,1.052149275938242
2013-02-05,1.0753247272806874,1.0513454436610636
2013-02-06,1.077737206888796,1.053313591785755
2013-02-07,1.0754252626141954,1.0545393798203988
2013-02-08,1.0802296461059318,1.056495535103548
2013-02-11,1.0783389709911013,1.0556672846512378
2013-02-12,1.0801336992736719,1.0527945892097297
2013-02-13,1.0793309541960177,1.049019835333007
2013-02-14,1.080139306293582,1.0551677425456187
2013-02-15,1.0773888737755424,1.0523942509435371
2013-02-19,1.082100261316765,1.0472488189380544
2013-02-20,1.0713036902052298,1.04838989344849
2013-02-21,1.0654165505986086,1.0549820512389416
2013-02-22,1.0742177501145733,1.0528975189958898
2013-02-25,1.0747272162891761,1.0603924236236382
2013-02-26,1.077113779024916,1.0613762611861988
2013-02-27,1.0783416963457493,1.0564631736291272
2013-02-28,1.077747978197689,1.053907376660005
2013-03-01,1.079870834479943,1.057550911346403
2013-03-04,1.0791665564797117,1.054596570394569
2013-03-05,1.0843701245040651,1.0542113483085382
2013-03-06,1.0837139750178377,1.0502335817234627
2013-03-07,1.0830851235188692,1.0457329177082209
2013-03-08,1.0844329543083004,1.0453290270370255
2013-03-11,1.0861767883607147,1.0438791487378039
2013-03-12,1.085674362672361,1.0528248398635325
2013-03-13,1.084794576752444,1.0512252386863816
2013-03-14,1.0903100332793498,1.0498328574880762
2013-03-15,1.0906484384944914,1.0521778992840203
2013-03-18,1.0894270539132584,1.0579916000063292
2013-03-19,1.088647563922217,1.0586829807273892
2013-03-20,1.0907492018546163,1.0567835384990634
2013-03-21,1.0871172648191674,1.0611802445370728
2013-03-22,1.0895290672564453,1.0585631941299738
2013-03-25,1.0875716224931564,1.061546230856239
2013-03-26,1.092879543525537,1.0665144372739932
2013-03-27,1.094908241730073,1.0721376847877717
2013-03-28,1.095091139995153,1.0686117152168704
2013-04-01,1.088054887217104,1.0728941941309358
2013-04-02,1.0899524672660938,1.066657384125789
2013-04-03,1.0793844403030726,1.064348047274423
2013-04-04,1.0861558118302799,1.0686729081059683
2013-04-05,1.0842002429865172,1.074219883020544
2013-04-08,1.084315088326264,1.0750480546043302
2013-04-09,1.086877536747987,1.0744771990108288
2013-04-10,1.088185592857838,1.067391045836778
2013-04-11,1.0899506357358917,1.0665947726255434
2013-04-12,1.089767130657998,1.0717633055128677
2013-04-15,1.073312964700104,1.0502598591232966
2013-04-16,1.0812050139628284,1.0533575310500642
2013-04-17,1.0743143613366533,1.0545843029384452
2013-04-18,1.0722672398935502,1.0611562348278358
2013-04-19,1.0782792202956744,1.0620703535476308
2013-04-22,1.0820212508129825,1.0652506868472225
2013-04-23,1.082148691312628,1.0613350060707234
2013-04-24,1.0852508026542755,1.0640206914282406
2013-04-25,1.0894129832106783,1.0672125123465925
2013-04-26,1.0896835630883357,1.0636476260400698
2013-04-29,1.0964519511632613,1.0658001352069753
2013-04-30,1.099981113292203,1.0665165860254529
2013-05-01,1.0933299530003917,1.0588667107639185
2013-05-02,1.1003620125746822,1.068038386713811
2013-05-03,1.1034750822975246,1.0651134878234416
2013-05-06,1.1058310329771315,1.0649160037439984
2013-05-07,1.1077876024937283,1.0583654840394066
2013-05-08,1.1147781398696377,1.0559035824672673
2013-05-09,1.1089011463927765,1.05884755764297
2013-05-10,1.1084913762407604,1.052318993935969
2013-05-13,1.1053170930026188,1.046291813027736
2013-05-14,1.1084009591412602,1.0373220142965833
2013-05-15,1.1085857567737738,1.0293265618605298
2013-05-16,1.1065884327246271,1.0367181571944994
2013-05-17,1.1085089293915664,1.0213964524679562
2013-05-20,1.1110066724314334,1.0221616321140912
2013-05-21,1.1123305179329517,1.020274916318943
2013-05-22,1.0997315832015166,1.014149310957332
2013-05-23,1.0954968629521098,1.0189751870063175
2013-05-24,1.0921791511464656,1.0207463768654308
2013-05-28,1.091828043069505,1.0118081092469196
2013-05-29,1.0870191961577294,1.0139218381119084
2013-05-30,1.0893474569844306,1.0119291604468783
2013-05-31,1.0764274180126885,1.0155973943453032
2013-06-03,1.0811849102330164,1.0247402295224612
2013-06-04,1.0741237955146439,1.0169061173773117
2013-06-05,1.0699911027291338,1.0166390312343154
2013-06-06,1.0753896315884217,1.0213089378972986
2013-06-07,1.0722768779489442,1.009968570540566
2013-06-10,1.0687319284904557,1.0085106825999655
2013-06-11,1.0610870020291545,1.0038923320875677
2013-06-12,1.0548854792309303,0.9950232377585909
2013-06-13,1.0691557830919676,1.005870076625503
2013-06-14,1.0655713308918837,1.007045518970167
2013-06-17,1.0684525852863218,1.0030823617104918
2013-06-18,1.072269323670053,1.0058352747578387
2013-06-19,1.0576206128843557,0.9936673986872498
2013-06-20,1.0333673779433916,0.9729147793227911
2013-06-21,1.0327912377269697,0.9713948969804124
2013-06-24,1.026036135821043,0.9678190258460908
2013-06-25,1.030585830109346,0.9724307142833566
2013-06-26,1.0375704558201788,0.9749945118880065
2013-06-27,1.0461208763892489,0.981806958991095
2013-06-28,1.0470993570889586,0.9805029770985882
2013-07-01,1.0532396500975831,0.982731613045385
2013-07-02,1.0518789268712885,0.9820755458434628
2013-07-03,1.0519903369524497,0.9809656779617567
2013-07-05,1.0437059795922772,0.9654705519569063
2013-07-08,1.0505178075681887,0.9711585947991003
2013-07-09,1.0576470878487596,0.9760730911312617
2013-07-10,1.0552549136552063,0.9713793809786342
2013-07-11,1.077562324411876,0.9826008402246039
2013-07-12,1.0752727551312424,0.9832747966347435
2013-07-15,1.080067684298496,0.9847481308172827
2013-07-16,1.079462682052172,0.9918178391624705
2013-07-17,1.0818728910891782,0.9837687439753771
2013-07-18,1.0838113267250093,0.9817521547663451
2013-07-19,1.086664521957683,0.9915591567397556
2013-07-22,1.0922780387899684,0.9931596697007068
2013-07-23,1.0925617023746834,0.9909696620181673
2013-07-24,1.08358140148145,0.9816319714911805
2013-07-25,1.0870507006905674,0.9812268817408352
2013-07-26,1.0861946514383058,0.9811486520925773
2013-07-29,1.0817073809835671,0.9829934491254986
2013-07-30,1.081812830063951,0.983597439766923
2013-07-31,1.0816454654670236,0.9871681411370609
2013-08-01,1.0874578174364111,0.9664557941434654
2013-08-02,1.0905363659964882,0.966583531198914
2013-08-05,1.0877987511930447,0.9637819337590728
2013-08-06,1.0803705499295964,0.9630763149308499
2013-08-07,1.0765491170303152,0.9637628107499222
2013-08-08,1.084815268150877,0.9596965798151963
2013-08-09,1.0846663215850363,0.9631342281140615
2013-08-12,1.0850066683146609,0.9656882504729114
2013-08-13,1.0806867295303808,0.9563448011807734
2013-08-14,1.079622517473499,0.9583828630027432
2013-08-15,1.0702428263326036,0.9546972747394069
2013-08-16,1.0656938654763686,0.9490768686174373
2013-08-19,1.0572401835529612,0.9453198293583327
2013-08-20,1.065988216103418,0.954158356795024
2013-08-21,1.059150283785023,0.9527469279742958
2013-08-22,1.0656141156210255,0.9568331561125653
2013-08-23,1.074280192970022,0.9628956496204473
2013-08-26,1.073696802705852,0.9667565799677827
2013-08-27,1.0678434023895431,0.9732635273774614
2013-08-28,1.0673607193949313,0.9718571968419394
2013-08-29,1.0698262626784762,0.9741021466216373
2013-08-30,1.0651210966232847,0.9714299874559085
2013-09-03,1.0694195507182729,0.9587747650464371
2013-09-04,1.0735080848089338,0.9465170200123407
2013-09-05,1.0697109971840495,0.9313170879460043
2013-09-06,1.07805774304045,0.938146627888837
2013-09-09,1.0891300144406724,0.9435099112237602
2013-09-10,1.0917903813304919,0.9377218236106897
2013-09-11,1.0963083242041607,0.9399368090540429
2013-09-12,1.0907613628292308,0.93609418396523
2013-09-13,1.0940259010491804,0.9380599199440958
2013-09-16,1.0962791743659526,0.9349538636164358
2013-09-17,1.099433092186817,0.9364137969980936
2013-09-18,1.1168939760990109,0.9495436246963456
2013-09-19,1.113858410916959,0.9470882448297362
2013-09-20,1.1096310887027305,0.942015312985049
2013-09-23,1.1092758521067154,0.9427523486943101
2013-09-24,1.1088536550284671,0.9452813426248324
2013-09-25,1.1078630841034358,0.947216838442335
2013-09-26,1.1107192837728908,0.9472071442847976
2013-09-27,1.1072737576092522,0.9477320262940196
2013-09-30,1.102243708584232,0.9471568587010394
2013-10-01,1.106446594796204,0.9423502358930772
2013-10-02,1.108392215312489,0.9449433630479364
2013-10-03,1.1031476483059401,0.9430722514900828
2013-10-04,1.106570318342353,0.943436332812539
2013-10-07,1.1051525715365882,0.946675905007317
2013-10-08,1.100405113853518,0.9472731556351024
2013-10-09,1.0985172720038963,0.9446462187656346
2013-10-10,1.1076755148719852,0.9444848875580224
2013-10-11,1.1097856080692527,0.9419233337951002
2013-10-14,1.108819285434039,0.9429698362821706
2013-10-15,1.1082163427887548,0.940254316031627
2013-10-16,1.1158299236030582,0.9489326866878323
2013-10-17,1.1264390938014375,0.9489680090831725
2013-10-18,1.1288923105612254,0.9502795034613313
2013-10-21,1.1276440945858615,0.9474522345414449
2013-10-22,1.1352277060971865,0.9501308941354613
2013-10-23,1.1308438070266689,0.9494876140080236
2013-10-24,1.1334469899032276,0.9474761320395756
2013-10-25,1.1367144182774724,0.9514232581020282
2013-10-28,1.1367238884373811,0.9510117016310489
2013-10-29,1.1389866830142368,0.9493379146890208
2013-10-30,1.133980915736609,0.9486312941040221
2013-10-31,1.130787464932887,0.9493202543063413
2013-11-01,1.1286499379947845,0.9452681584909266
2013-11-04,1.1322800106990751,0.9430827039740276
2013-11-05,1.1256109714310774,0.9411790210291353
2013-11-06,1.129301777260582,0.9393533095225319
2013-11-07,1.1164593953662887,0.9448118943609993
2013-11-08,1.1217934584067388,0.9309242424697358
2013-11-11,1.1207276306847411,0.9295823900484492
2013-11-12,1.1179788739657066,0.927646509185116
2013-11-13,1.1238497402522687,0.9312570794012207
2013-11-14,1.1303632106481425,0.9375740324099889
2013-11-15,1.1352404077353322,0.9391404662835098
2013-11-18,1.132188299152843,0.9386316949032768
2013-11-19,1.128225163129801,0.9350119858192016
2013-11-20,1.1209195320914498,0.92900177000925
2013-11-21,1.1293464401354998,0.9315158493522103
2013-11-22,1.1334429168061535,0.9322761280399054
2013-11-25,1.1336319678410356,0.9359942973657913
2013-11-26,1.1335166308839493,0.9372421671820618
2013-11-27,1.1355772356710223,0.9365493414674019
2013-11-29,1.1371986807508963,0.9368259493660069
2013-12-02,1.129913476494403,0.930931061974102
2013-12-03,1.1296676767626992,0.9360601997703919
2013-12-04,1.1284115677180997,0.937152292163945
2013-12-05,1.1247910231554685,0.9368421035101968
2013-12-06,1.1324932942768,0.9358883323828255
2013-12-09,1.1354993831699969,0.9383076424581954
2013-12-10,1.137357278946732,0.9426553839369001
2013-12-11,1.1251184931026375,0.9366540738015092
2013-12-12,1.1182731499623422,0.9325118564867455
2013-12-13,1.1208878416266521,0.9371134875443768
2013-12-16,1.125228980644414,0.9352962535704104
2013-12-17,1.1242592465508123,0.9388201326528061
2013-12-18,1.133688960711763,0.9364633629964139
2013-12-19,1.1277986240690006,0.9293304814033391
2013-12-20,1.1350733677284006,0.9359185273287065
2013-12-23,1.1384639226591,0.9352332610129674
2013-12-24,1.1397909317398016,0.9334245828188391
2013-12-26,1.1418572559567324,0.9322560395343985
2013-12-27,1.1430546199110916,0.9315704503481036
2013-12-30,1.1434707553626973,0.9285354366680008
2013-12-31,1.1442994966379727,0.9232967881375844
2014-01-02,1.1390452708953298,0.9424817927001577
2014-01-03,1.1400495075818313,0.9459983058842745
2014-01-06,1.1399818046489636,0.9478167588070119
2014-01-07,1.143776687167866,0.9474703809356488
2014-01-08,1.140382269837127,0.9416027188765831
2014-01-09,1.140905521079851,0.9419294810650063
2014-01-10,1.149684023441833,0.9471988878831702
2014-01-13,1.1405132675006282,0.9521673438916263
2014-01-14,1.147743609314994,0.9465033554740333
2014-01-15,1.153009285220787,0.9459115470203335
2014-01-16,1.1525075462770504,0.9483771314199957
2014-01-17,1.1515769734843468,0.9535083814621386
2014-01-21,1.1536720642695322,0.9523986690587045
2014-01-22,1.1552508025974886,0.9530794322124077
2014-01-23,1.1509957429318376,0.9585223142396727
2014-01-24,1.1348078498413294,0.9671917907130584
2014-01-27,1.1278052008506363,0.9600232486507577
2014-01-28,1.1333071823221454,0.9587957228323962
2014-01-29,1.13123430633375,0.9675401706861093
2014-01-30,1.1332791393806247,0.9654793079889047
2014-01-31,1.1332902700316871,0.978293495712458
2014-02-03,1.1247116654378242,0.9833833856617266
2014-02-04,1.1288715242386975,0.9800445237455006
2014-02-05,1.1258012613400892,0.9754527909484019
2014-02-06,1.1331870581026853,0.9687793774646818
2014-02-07,1.1415303158837173,0.9701291390813448
2014-02-10,1.1431082175682707,0.9747530581449421
2014-02-11,1.1495162757526451,0.9663789257827458
2014-02-12,1.1489750520184243,0.9630824023258803
2014-02-13,1.1546942307650696,0.9668485515234938
2014-02-14,1.1590685042618227,0.9682170612298722
2014-02-18,1.1646315344833869,0.9719171569689126
2014-02-19,1.1602956385395222,0.9738744674868689
2014-02-20,1.1632223240405548,0.9717185034314626
2014-02-21,1.1645435077520319,0.9727993336327575
2014-02-24,1.167900990771998,0.971420786250231
2014-02-25,1.168399273502747,0.9756505900016066
2014-02-26,1.1696246458954345,0.9782969908050841
2014-02-27,1.1725789803779818,0.9762854354030986
2014-02-28,1.1724565470951451,0.9731426422143182
2014-03-03,1.1685685537507378,0.9936236064058588
2014-03-04,1.1775068885605546,0.9720882291259237
2014-03-05,1.1768672288975572,0.9736047391289518
2014-03-06,1.1794359394121927,0.9625093199041765
2014-03-07,1.1743725701252137,0.9593238226697334
2014-03-10,1.1714588598776396,0.9602313056864359
2014-03-11,1.1669389272776243,0.965641174208376
2014-03-12,1.1696032200959359,0.9720349691853425
2014-03-13,1.1591060379542144,0.9875801573991558
2014-03-14,1.15899150853365,0.9926879956987638
2014-03-17,1.157726136126463,0.9812072786609521
2014-03-18,1.1615167935229394,0.9835914219823427
2014-03-19,1.1492756631084171,0.9754057242520746
2014-03-20,1.1502143057839664,0.9754724384517586
2014-03-21,1.1527359027672066,0.9803407562889364
2014-03-24,1.1501372311447446,0.9746474125160637
2014-03-25,1.1555886420797048,0.9712185766214589
2014-03-26,1.1509963870692563,0.9636728622092401
2014-03-27,1.1537172573936894,0.9611589051229509
2014-03-28,1.1563676806425218,0.9547027953419778
2014-03-31,1.162009751666865,0.9549667713396858
2014-04-01,1.1676796121307425,0.9574272420132397
2014-04-02,1.1694615816002352,0.959402035586014
2014-04-03,1.1663995516610444,0.9550569070286415
2014-04-04,1.1613320302887271,0.9529062080170839
2014-04-07,1.159024030990261,0.9550023358236976
2014-04-08,1.1660312559053183,0.9611153289875206
2014-04-09,1.173080460860521,0.9583208791554455
2014-04-10,1.1620993666804214,0.9626772622838442
2014-04-11,1.1583782187458822,0.964183258532615
2014-04-14,1.1621937922978303,0.9664187771505237
2014-04-15,1.1613502462391634,0.9683884627634879
2014-04-16,1.1679501950060265,0.9738829387654467
2014-04-17,1.165728327411694,0.9741133568787004
2014-04-21,1.1656273338018635,0.9740622917313329
2014-04-22,1.1676856958945039,0.9751983473132555
2014-04-23,1.1655924411806304,0.9733282983757546
2014-04-24,1.168452901226283,0.9772559082957921
2014-04-25,1.1618656558819844,0.9730164270452973
2014-04-28,1.161296407023452,0.972017906467794
2014-04-29,1.1637243245691038,0.9696727581794234
2014-04-30,1.1666660555784765,0.9693136350003785
2014-05-01,1.170047836207641,0.9712978285876315
2014-05-02,1.172713905012673,0.9736114815993494
2014-05-05,1.1716698164878971,0.9720126134622619
2014-05-06,1.1673259801942681,0.9683799588236632
2014-05-07,1.16881961097087,0.9660133162338
2014-05-08,1.167441776687608,0.96337285431105
2014-05-09,1.1689916791148516,0.9656220918734673
2014-05-12,1.1744651845005991,0.9668789706521882
2014-05-13,1.1767510100034964,0.9683082041376943
2014-05-14,1.1800109541432784,0.9764008106565546
2014-05-15,1.1775266787593284,0.9786965863985557
2014-05-16,1.1805522693928776,0.9803570867645962
2014-05-19,1.180545756885918,0.9810971927547639
2014-05-20,1.177494003321177,0.9817123962088782
2014-05-21,1.1794182050143913,0.975765664741827
2014-05-22,1.1812788739730078,0.977244668294553
2014-05-23,1.1850790514817529,0.9824856000193435
2014-05-27,1.188959621980559,0.9787981539761397
2014-05-28,1.1903706231472175,0.9802340304300566
2014-05-29,1.1925845300637137,0.9770771476793862
2014-05-30,1.1908262170689716,0.9723328794096554
2014-06-02,1.187919869770712,0.9668225114700563
2014-06-03,1.1856035518705559,0.9614587962214609
2014-06-04,1.1853759536911144,0.964861225419855
2014-06-05,1.1924707542512722,0.9706056400275432
