Date,residual_alpha
2022-11-18,0.9854000428608266
2022-11-21,0.9855541048385346
2022-11-22,0.9837708050900237
2022-11-23,0.9825671133615361
2022-11-25,0.982357353070288
2022-11-28,0.9892482103302125
2022-11-29,0.9854336440672762
2022-11-30,0.976498212694466
2022-12-01,0.9756511374138379
2022-12-02,0.9771518723273649
2022-12-05,0.9846261807990585
2022-12-06,0.9862007812486797
2022-12-07,0.9846327205925566
2022-12-08,0.9846685405426793
2022-12-09,0.9837780675219812
2022-12-12,0.9832544715111556
2022-12-13,0.9715789524550293
2022-12-14,0.9767746084842356
2022-12-15,0.9845792609287871
2022-12-16,0.9881883459056358
2022-12-19,0.9925039588669978
2022-12-20,0.9924622326874137
2022-12-21,0.9886241441807839
2022-12-22,0.996384550844568
2022-12-23,0.9945534542281371
2022-12-27,0.9913830005666765
2022-12-28,0.9987551681546869
2022-12-29,0.995027825399888
2022-12-30,0.9976264469268832
2023-01-03,0.9923901088747854
2023-01-04,0.9877871084030443
2023-01-05,0.9934238024719872
2023-01-06,0.9819505158048941
2023-01-09,0.9829813910296527
2023-01-10,0.9833041421545105
2023-01-11,0.9750234661475801
2023-01-12,0.9702397266589505
2023-01-13,0.9671347907811578
2023-01-17,0.9672030208924203
2023-01-18,0.969844668619224
2023-01-19,0.9714262068294746
2023-01-20,0.9665204127597595
2023-01-23,0.9613147984411414
2023-01-24,0.9605225412478371
2023-01-25,0.9616961288346607
2023-01-26,0.9599250101456066
2023-01-27,0.9592844824377461
2023-01-30,0.9660373439944334
2023-01-31,0.9589797405984953
2023-02-01,0.955863150273018
2023-02-02,0.9496391141120475
2023-02-03,0.9605791618215812
2023-02-06,0.962183406884081
2023-02-07,0.9611194284835416
2023-02-08,0.9612775889991719
2023-02-09,0.9665172590758331
2023-02-10,0.9669270527521662
2023-02-13,0.964159440069245
2023-02-14,0.9675113358546242
2023-02-15,0.9740784760925064
2023-02-16,0.9810757402187525
2023-02-17,0.9824576239011046
2023-02-21,0.9929860919664021
2023-02-22,0.9959447724229895
2023-02-23,0.9875601871654771
2023-02-24,0.9947265061673352
2023-02-27,0.9945325833289829
2023-02-28,0.9931344449160364
2023-03-01,0.9919821595639305
2023-03-02,0.9884600253094347
2023-03-03,0.9763342444053577
2023-03-06,0.9816783970419352
2023-03-07,0.9915741560721695
2023-03-08,0.9897565869051311
2023-03-09,0.9973938764413364
2023-03-10,0.9959586143588038
2023-03-13,0.9905572693162585
2023-03-14,0.9890151960129452
2023-03-15,0.9861807548800656
2023-03-16,0.9818938539442054
2023-03-17,0.9864585122397171
2023-03-20,0.9908960334396699
2023-03-21,0.9915061337060197
2023-03-22,0.9987752684642054
2023-03-23,0.9922429060034409
2023-03-24,0.9884969742940903
2023-03-27,0.9959127098539549
2023-03-28,0.9954698219684168
2023-03-29,0.9903122776222693
2023-03-30,0.9849527747121296
2023-03-31,0.9731315303318084
2023-04-03,0.9762105388689238
2023-04-04,0.9760577495419177
2023-04-05,0.9836714867644271
2023-04-06,0.9832106860086117
2023-04-10,0.9822933130668288
2023-04-11,0.9825980192824755
2023-04-12,0.987835239282415
2023-04-13,0.9834792454026787
2023-04-14,0.9909930730084084
2023-04-17,0.9856516913709461
2023-04-18,0.9854934194587679
2023-04-19,0.9861214819304708
2023-04-20,0.9897662362584084
2023-04-21,0.9913229035765907
2023-04-24,0.994075752656438
2023-04-25,1.0005906309732957
2023-04-26,1.0006501969034807
2023-04-27,0.9924474813101544
2023-04-28,0.9865049233171804
2023-05-01,0.9911093982117164
2023-05-02,0.994107814279038
2023-05-03,0.9959217133248132
2023-05-04,0.9987296103683992
2023-05-05,0.9954250072546057
2023-05-08,0.9942202106446059
2023-05-09,0.9943903294521443
2023-05-10,0.9928121955123599
2023-05-11,0.9968064491031224
2023-05-12,0.9973837770038239
2023-05-15,0.9928987993586792
2023-05-16,1.0010144283743474
2023-05-17,0.9926144071952202
2023-05-18,0.9908217151517542
2023-05-19,0.9929415412604535
2023-05-22,0.9905529133755788
2023-05-23,0.9937888431408989
2023-05-24,1.0014214801086903
2023-05-25,1.0000813290742807
2023-05-26,0.9879291433312652
2023-05-30,0.9862554040604482
2023-05-31,0.9898554235592755
2023-06-01,0.98598706930127
2023-06-02,0.9724813501263716
2023-06-05,0.9765119810995534
2023-06-06,0.969802705025359
2023-06-07,0.9753542167274248
2023-06-08,0.9723089813147592
2023-06-09,0.9724972815946501
2023-06-12,0.971215669934245
2023-06-13,0.970811114136941
2023-06-14,0.9715335673093971
2023-06-15,0.9654477632736973
2023-06-16,0.9692389349979703
2023-06-20,0.9757702079352417
2023-06-21,0.9782034222767981
2023-06-22,0.9840914710061601
2023-06-23,0.9884234248776982
2023-06-26,0.9866386637173775
2023-06-27,0.9848817585815147
2023-06-28,0.981916940995918
2023-06-29,0.979671423047287
2023-06-30,0.9727501697696975
2023-07-03,0.9724812395867616
2023-07-05,0.9746762522511734
2023-07-06,0.9853436248066246
2023-07-07,0.9853615323084992
2023-07-10,0.9838190491699363
2023-07-11,0.9788822681064989
2023-07-12,0.9705244122840218
2023-07-13,0.966273008433043
2023-07-14,0.9698090113700724
2023-07-17,0.9702932555206869
2023-07-18,0.9622137032781442
2023-07-19,0.957809385952641
2023-07-20,0.962313566589944
2023-07-21,0.9623743467788642
2023-07-24,0.9587132911331239
2023-07-25,0.9590072173856123
2023-07-26,0.9561427599866048
2023-07-27,0.9675636093516988
2023-07-28,0.9598909441889918
2023-07-31,0.9575197286740884
2023-08-01,0.963962943776967
2023-08-02,0.9736175078046101
2023-08-03,0.9786745853071908
2023-08-04,0.9771023014393361
2023-08-07,0.9744104670317788
2023-08-08,0.9783477131192128
2023-08-09,0.9789324583770802
2023-08-10,0.9797774046444192
2023-08-11,0.9827870199128297
2023-08-14,0.9849181852809216
2023-08-15,0.995995490654447
2023-08-16,1.0034138897597105
2023-08-17,1.0104486263601773
2023-08-18,1.0087549291174882
2023-08-21,1.011174533353021
2023-08-22,1.0087519001132494
2023-08-23,0.9925930046229441
2023-08-24,0.9975937330240373
2023-08-25,0.9952015862947547
2023-08-28,0.9898103913143825
2023-08-29,0.9805027806709734
2023-08-30,0.9791147927705751
2023-08-31,0.9789585810097677
2023-09-01,0.9755263061535031
2023-09-05,0.9860995325912911
2023-09-06,0.9931943588591825
2023-09-07,0.9919299422591795
2023-09-08,0.9930135734777885
2023-09-11,0.9912603642133989
2023-09-12,0.9933964302266965
2023-09-13,0.994181503091559
2023-09-14,0.9844170802358978
2023-09-15,0.9878020983922015
2023-09-18,0.9882881989365486
2023-09-19,0.9914304838443395
2023-09-20,0.994353309496384
2023-09-21,1.0109888396676618
2023-09-22,1.0068619138807335
2023-09-25,1.0094416323956914
2023-09-26,1.0197610766693899
2023-09-27,1.0225317930697735
2023-09-28,1.02202258893302
2023-09-29,1.0258759974125504
2023-10-02,1.0331896497827853
2023-10-03,1.0482352742345542
2023-10-04,1.0436276462001561
2023-10-05,1.0433199679456775
2023-10-06,1.0376753605715983
2023-10-09,1.019705492280694
2023-10-10,1.0191846198667316
2023-10-11,1.0077888057567965
2023-10-12,1.0125092027010552
2023-10-13,0.9997685181321554
2023-10-16,0.9993435490907321
2023-10-17,1.001994807451833
2023-10-18,1.0056885831671263
2023-10-19,1.0109311103726324
2023-10-20,1.014652418950239
2023-10-23,1.0165158203769973
2023-10-24,1.0089247592147863
2023-10-25,1.0169882169715954
2023-10-26,1.01423614002139
2023-10-27,1.0148337246362693
2023-10-30,1.014871389546572
2023-10-31,1.0123790755141049
2023-11-01,1.0067879516001825
2023-11-02,0.9952593043405579
2023-11-03,0.9902391226526034
2023-11-06,0.9975940047173996
2023-11-07,0.9987240186193467
2023-11-08,1.0027566988116228
2023-11-09,1.0097304320861376
2023-11-10,1.0070392150189325
2023-11-13,1.0067442320434785
2023-11-14,0.9872037694406228
2023-11-15,0.9866999597800171
2023-11-16,0.9851950549577251
2023-11-17,0.9852614805823017
2023-11-20,0.9814657184940627
2023-11-21,0.9826117328328016
2023-11-22,0.9816851314191898
2023-11-24,0.9828903287526093
2023-11-27,0.9827611361782408
2023-11-28,0.9769583395372324
2023-11-29,0.9715043494681183
2023-11-30,0.9676476292066847
2023-12-01,0.9538512683032145
2023-12-04,0.9575184424041937
2023-12-05,0.9579078546072948
2023-12-06,0.9585152148453843
2023-12-07,0.957266332738427
2023-12-08,0.9603087583002564
2023-12-11,0.9638554623359069
2023-12-12,0.9640377350946175
2023-12-13,0.9376167866115132
2023-12-14,0.9273742893009522
2023-12-15,0.9290861829360916
2023-12-18,0.9283932969920408
2023-12-19,0.9261221368973332
2023-12-20,0.9308914394495901
2023-12-21,0.9279275474103681
2023-12-22,0.9276737915841498
2023-12-26,0.9233025904495794
2023-12-27,0.9223833139360894
2023-12-28,0.9230894119230985
2023-12-29,0.9279031632402681
2024-01-02,0.9322884527843645
2024-01-03,0.9405179723018193
2024-01-04,0.9433608186116865
2024-01-05,0.9437219667220789
2024-01-08,0.9426897187073675
2024-01-09,0.9425399471195106
2024-01-10,0.9438868221888298
2024-01-11,0.9430131723651887
2024-01-12,0.9423571916530218
2024-01-16,0.9511245829555643
2024-01-17,0.9607144654267817
2024-01-18,0.9522653681200499
2024-01-19,0.9459695193250646
2024-01-22,0.9439052968838405
2024-01-23,0.9442240057276373
2024-01-24,0.9485405700445633
2024-01-25,0.9398527973529962
2024-01-26,0.941811217556735
2024-01-29,0.9373209461692829
2024-01-30,0.9409427435979235
2024-01-31,0.9504166841345726
2024-02-01,0.9445746010911004
2024-02-02,0.947982441737239
2024-02-05,0.953771823746092
2024-02-06,0.9480061112198805
2024-02-07,0.948192982841054
2024-02-08,0.9485226711860159
2024-02-09,0.946142169763533
2024-02-12,0.9448676398639823
2024-02-13,0.9632237258174735
2024-02-14,0.9598123373261722
2024-02-15,0.9510583995918659
2024-02-16,0.9546662667417518
2024-02-20,0.9532923984203332
2024-02-21,0.9534647387640524
2024-02-22,0.9461343178524362
2024-02-23,0.9473452286393669
2024-02-26,0.9516927767540451
2024-02-27,0.9499337642555034
2024-02-28,0.9508323468166238
2024-02-29,0.9457597549468643
2024-03-01,0.9345926763789694
2024-03-04,0.9330683789953845
2024-03-05,0.937820118485862
2024-03-06,0.9332481617500139
2024-03-07,0.9304872900068647
2024-03-08,0.9280004826995966
2024-03-11,0.9312150442155319
2024-03-12,0.9297253990593298
2024-03-13,0.9308317037168004
2024-03-14,0.9376671393653435
2024-03-15,0.9423625075721138
2024-03-18,0.9401200130623357
2024-03-19,0.9380922176547014
2024-03-20,0.9319673953651139
2024-03-21,0.9271107765947728
2024-03-22,0.9320026381813616
2024-03-25,0.9360630117326335
2024-03-26,0.9380458062440059
2024-03-27,0.9269400789432032
2024-03-28,0.9242148357505675
2024-04-01,0.9274864754412641
2024-04-02,0.9313549453765079
2024-04-03,0.9300201105769708
2024-04-04,0.9391482981477329
2024-04-05,0.9312339249731557
2024-04-08,0.9267341913539862
2024-04-09,0.9232253068016483
2024-04-10,0.9380349668524663
2024-04-11,0.9336805354762058
2024-04-12,0.9402109837587944
2024-04-15,0.9466635943737022
2024-04-16,0.9515667170394044
2024-04-17,0.9569108204044899
2024-04-18,0.9566149262380647
2024-04-19,0.9553013554094545
2024-04-22,0.9543456827531864
2024-04-23,0.9492789523325907
2024-04-24,0.9514268251354135
2024-04-25,0.9560676441120216
2024-04-26,0.9485210735323669
2024-04-29,0.944839584496971
2024-04-30,0.9613413467996854
2024-05-01,0.9594910681874372
2024-05-02,0.95071356239885
2024-05-03,0.9440444388378538
2024-05-06,0.9371136958585882
2024-05-07,0.935225021494747
2024-05-08,0.9390374052178501
2024-05-09,0.9296980321079943
2024-05-10,0.9295448560429689
2024-05-13,0.9328404259627947
2024-05-14,0.9287733152884671
2024-05-15,0.9176602480120287
2024-05-16,0.9193863421217326
2024-05-17,0.9171457524101617
2024-05-20,0.9152591517866716
2024-05-21,0.9168758358458772
2024-05-22,0.9256866227265461
2024-05-23,0.9383373598394203
2024-05-24,0.9367911824385685
2024-05-28,0.9344236733179961
2024-05-29,0.9434676154557374
2024-05-30,0.9453847717653019
2024-05-31,0.943067682895602
2024-06-03,0.9423872400752409
2024-06-04,0.9451927273829085
2024-06-05,0.9361476054142023
2024-06-06,0.9349126880334462
2024-06-07,0.9457849238996578
2024-06-10,0.9428817669768166
2024-06-11,0.9429509109100839
2024-06-12,0.935888462046851
2024-06-13,0.9369340901817673
2024-06-14,0.9381182446305316
2024-06-17,0.9381862906970465
2024-06-18,0.9345190919326265
2024-06-20,0.9336965503321359
2024-06-21,0.9369256522648703
2024-06-24,0.9364732399259691
2024-06-25,0.9394999026641839
2024-06-26,0.9412111036203192
2024-06-27,0.9363590759458094
2024-06-28,0.9399988644115058
2024-07-01,0.9415318872006114
2024-07-02,0.9369245999959027
2024-07-03,0.9321346237114724
2024-07-05,0.9265158648596916
2024-07-08,0.9290070333734184
2024-07-09,0.9313988295460323
2024-07-10,0.9249688377945096
2024-07-11,0.9166168009452799
2024-07-12,0.9122678970262397
2024-07-15,0.9108386634805148
2024-07-16,0.9007386606824634
2024-07-17,0.9084622934265125
2024-07-18,0.9170029589885897
2024-07-19,0.9236719069438534
2024-07-22,0.9171274540702871
2024-07-23,0.9165671621762534
2024-07-24,0.9295823889124087
2024-07-25,0.933167992342845
2024-07-26,0.9278946402724616
2024-07-29,0.9282661698343752
2024-07-30,0.9257894915595586
2024-07-31,0.9165550476700287
2024-08-01,0.9260488583937927
2024-08-02,0.9400525095398157
2024-08-05,0.9542871618902576
2024-08-06,0.9520771536031156
2024-08-07,0.9514492014907144
2024-08-08,0.9425044474921673
2024-08-09,0.9414330098595057
2024-08-12,0.940111232730242
2024-08-13,0.9363636399283813
2024-08-14,0.9372429360535779
2024-08-15,0.9306112504648941
2024-08-16,0.929199911315316
2024-08-19,0.9276127227934168
2024-08-20,0.9307373647164415
2024-08-21,0.9308819887390845
2024-08-22,0.934505866624643
2024-08-23,0.9237673088859127
2024-08-26,0.9228621530220429
2024-08-27,0.9247645839544937
2024-08-28,0.9281875722883259
2024-08-29,0.9244615288062811
2024-08-30,0.9236953549553
2024-09-03,0.933640690855605
2024-09-04,0.9352533386612815
2024-09-05,0.9334282723763518
2024-09-06,0.9405182192481678
2024-09-09,0.9359369983776107
2024-09-10,0.9373035595006852
2024-09-11,0.9337444436884454
2024-09-12,0.9266701819265274
2024-09-13,0.9224529390424949
2024-09-16,0.9215778389803329
2024-09-17,0.9219173091162308
2024-09-18,0.9263302688806324
2024-09-19,0.912964641591264
2024-09-20,0.9114860802576176
2024-09-23,0.9110454868599211
2024-09-24,0.9067093713734556
2024-09-25,0.9087154091024349
2024-09-26,0.9098995723038636
2024-09-27,0.9124175748391355
2024-09-30,0.9125669573826614
2024-10-01,0.9151771353193994
2024-10-02,0.9131762459098466
2024-10-03,0.9172152721040836
2024-10-04,0.9137900767417734
2024-10-07,0.9162083478411818
2024-10-08,0.9197049401798326
2024-10-09,0.9201916743952795
2024-10-10,0.9188656386513616
2024-10-11,0.9136675213651132
2024-10-14,0.9135094450595905
2024-10-15,0.9175337277230109
2024-10-16,0.9131922171701491
2024-10-17,0.9136602994586343
2024-10-18,0.9116077243104874
2024-10-21,0.918373193778245
2024-10-22,0.9150997369026884
2024-10-23,0.9218438558903825
2024-10-24,0.9182763535169376
2024-10-25,0.9191025164032195
2024-10-28,0.9218152500891876
2024-10-29,0.920819504106193
2024-10-30,0.9200601325894214
2024-10-31,0.9319758478364196
2024-11-01,0.9332850434494206
2024-11-04,0.9297380512398443
2024-11-05,0.9226219430987777
2024-11-06,0.918412295547234
2024-11-07,0.9106994116710952
2024-11-08,0.9099284581848917
2024-11-11,0.9175446941008811
2024-11-12,0.928847778653584
2024-11-13,0.9298431080869324
2024-11-14,0.9322646965210305
2024-11-15,0.9395983326211682
2024-11-18,0.9351180839095989
2024-11-19,0.931345846364908
2024-11-20,0.9302498245937003
2024-11-21,0.9247408893888645
2024-11-22,0.9198294051133868
2024-11-25,0.9196160919033913
2024-11-26,0.9198006035712162
2024-11-27,0.922837375219848
2024-11-29,0.9191560552595485
2024-12-02,0.9194253184798757
2024-12-03,0.9200612743526564
2024-12-04,0.9159125954765367
2024-12-05,0.9207435795935753
2024-12-06,0.920880159839009
2024-12-09,0.917899217611274
2024-12-10,0.9212823018423972
2024-12-11,0.9153213676417302
2024-12-12,0.9227514567056087
2024-12-13,0.92855177026632
2024-12-16,0.9276290775851419
2024-12-17,0.93521634351177
2024-12-18,0.9604816893138269
2024-12-19,0.9629932586368116
2024-12-20,0.9560562369962936
2024-12-23,0.9540158145486629
2024-12-24,0.9480229336895547
2024-12-26,0.9458121415627466
2024-12-27,0.9545895539990814
2024-12-30,0.9579508444965527
2024-12-31,0.955630324755314
2025-01-02,0.9528117489500098
2025-01-03,0.9525996310574438
2025-01-06,0.9542579145717737
2025-01-07,0.9595838193640155
2025-01-08,0.9581549972037948
2025-01-10,0.9692922423458731
2025-01-13,0.9684708662291741
2025-01-14,0.9663209152924647
2025-01-15,0.9528255581674674
2025-01-16,0.950761769152852
2025-01-17,0.946437889175089
2025-01-21,0.9395907711618657
2025-01-22,0.9415369252501699
2025-01-23,0.9397239650047743
2025-01-24,0.9404034240522456
2025-01-27,0.946377859562379
2025-01-28,0.9418129497273329
2025-01-29,0.9460437355621879
2025-01-30,0.9395969170818557
2025-01-31,0.9425167229250336
2025-02-03,0.9465988529201506
2025-02-04,0.9410284682421566
2025-02-05,0.9374231518617755
2025-02-06,0.9366063960273775
2025-02-07,0.9439699813289272
2025-02-10,0.9361487538433079
2025-02-11,0.9366797507295351
2025-02-12,0.9427332729974103
2025-02-13,0.9356334279150765
2025-02-14,0.937800023864786
2025-02-18,0.9343974791489392
2025-02-19,0.9344644939633526
2025-02-20,0.9366436307220496
2025-02-21,0.9449530116565474
2025-02-24,0.945346834077766
2025-02-25,0.9475297621289546
2025-02-26,0.9459869893946783
2025-02-27,0.9527643511250529
2025-02-28,0.9484235281637107
2025-03-03,0.956060731954487
2025-03-04,0.9618027944722791
2025-03-05,0.95700358459939
2025-03-06,0.9687055025538841
2025-03-07,0.9668834270259788
2025-03-10,0.9788570599651225
2025-03-11,0.9822899527328389
2025-03-12,0.9780390232610314
2025-03-13,0.9833623407627359
2025-03-14,0.9724535116492504
2025-03-17,0.9678371186997665
2025-03-18,0.9693203307877944
2025-03-19,0.9635508030918103
2025-03-20,0.9646425290525373
2025-03-21,0.9699886614325448
2025-03-24,0.9588135131082135
2025-03-25,0.9614999653331862
2025-03-26,0.9657596568582205
2025-03-27,0.9675246906728001
2025-03-28,0.975103444062274
2025-03-31,0.9666995446915034
2025-04-01,0.9651422466236401
2025-04-02,0.9618598344598254
2025-04-03,1.0003967732590031
2025-04-04,1.0109992209419962
2025-04-07,1.0167305575157166
2025-04-08,1.0200078361156937
2025-04-09,1.0071906870114555
2025-04-10,1.0129377367761099
2025-04-11,1.0102725000358574
2025-04-14,1.0096623821655797
2025-04-15,1.0071435529677069
2025-04-16,1.0053152732749175
2025-04-17,1.0029298438688712
2025-04-21,1.0047644545529069
2025-04-22,1.0034084240149532
2025-04-23,1.0024209140110507
2025-04-24,0.9988735411034511
2025-04-25,1.0003906355828056
2025-04-28,1.00093784832614
2025-04-29,1.000751922582415
2025-04-30,1.003319043765513
2025-05-01,0.9999663997244667
2025-05-02,0.9961144179171825
2025-05-05,0.9933718776281673
2025-05-06,0.9928596867968583
2025-05-07,0.9941241347243454
2025-05-08,0.993411444277381
2025-05-09,0.992443033409922
2025-05-12,0.9847855212826649
2025-05-13,0.9900528033273239
2025-05-14,0.9933148613669178
2025-05-15,0.9909191594980818
2025-05-16,0.9915574195983686
2025-05-19,0.9913867234779306
2025-05-20,0.9900418965886458
2025-05-21,0.9978948527899827
2025-05-22,0.9971415804511141
2025-05-23,0.9959382094590943
2025-05-27,0.9909182126531354
2025-05-28,0.9916414657943249
2025-05-29,0.9898339634628684
2025-05-30,0.9942249872214067
2025-06-02,0.9908698083946291
2025-06-03,0.9877785579895686
2025-06-04,0.9879336269888377
2025-06-05,0.9885227567053858
2025-06-06,0.9916790133939938
2025-06-09,0.9906841257620698
2025-06-10,0.98734834436807
2025-06-11,0.9897149777057395
2025-06-12,0.989798959612459
2025-06-13,0.9916129656349192
2025-06-16,0.9920663198029478
2025-06-17,0.9902606891240654
2025-06-18,0.9900739846018545
2025-06-20,0.9919201273940262
2025-06-23,0.9962081082536084
2025-06-24,0.999168372882693
2025-06-25,1.0034699535038303
2025-06-26,1.0041733030081714
2025-06-27,1.0038430239131715
2025-06-30,1.0021057340977668
2025-07-01,0.9982470668268252
2025-07-02,0.9944266857047324
2025-07-03,0.9917236265607083
2025-07-07,0.9970190060769498
2025-07-08,1.000839306756131
2025-07-09,0.9972667440525862
2025-07-10,0.9970576741266096
2025-07-11,0.997146143167995
2025-07-14,0.9968521708692971
2025-07-15,0.9994919137373152
2025-07-16,0.9992433215559597
2025-07-17,0.99518635703907
2025-07-18,0.9977458103008956
2025-07-21,0.9973494766987897
2025-07-22,0.9969559030422419
2025-07-23,0.9986466512548684
2025-07-24,0.9989891574094523
2025-07-25,1.001609652947319
2025-07-28,1.0023860767081372
2025-07-29,0.9969223710223054
2025-07-30,1.0002025848779024
2025-07-31,1.0019749335914527
2025-08-01,1.0058746146423236
2025-08-04,0.9983205024360382
2025-08-05,0.9983256717861978
2025-08-06,1.0044636701769682
2025-08-07,1.004348040524292
2025-08-08,1.003984465534191
2025-08-11,1.0075970813985269
2025-08-12,1.0044146973336427
2025-08-13,0.9996365468300912
2025-08-14,1.0026789904746662
2025-08-15,1.0038779054787315
2025-08-18,1.0060176922719293
2025-08-19,1.007055031202919
2025-08-20,1.0050295840121874
2025-08-21,1.0051852579956722
2025-08-22,0.9964828156922095
2025-08-25,0.9986485196844552
2025-08-26,0.9986828362680372
2025-08-27,0.9974142685155092
2025-08-28,0.9954357113287123
2025-08-29,0.9980369841674871
2025-09-02,0.9972629679282423
2025-09-03,0.994489421489713
2025-09-04,0.9909815162787499
2025-09-05,0.9882130014580409
2025-09-08,0.9872517280027184
2025-09-09,0.9867732208391055
2025-09-10,0.9867092229323803
2025-09-11,0.9832797852712256
2025-09-12,0.9841177329864779
2025-09-15,0.9804781418858941
2025-09-16,0.9833594041417936
2025-09-17,0.9861969706617769
2025-09-18,0.9839951676428713
2025-09-19,0.9842256349971574
2025-09-22,0.98029391529351
2025-09-23,0.979965915658054
2025-09-24,0.9857410728109174
2025-09-25,0.9832016439132769
2025-09-26,0.9829706615247684
2025-09-29,0.980663329689473
2025-09-30,0.9798880959847759
2025-10-01,0.9768392476978041
2025-10-02,0.9771681477050569
2025-10-03,0.9750952631457835
2025-10-06,0.9739473588469778
2025-10-07,0.9738095699316869
2025-10-08,0.9723437448557244
2025-10-09,0.9766952968626117
2025-10-10,0.9883527623356523
2025-10-13,0.9720106959020092
2025-10-14,0.9698190393811497
2025-10-15,0.9622855829946635
2025-10-16,0.9643695593731767
2025-10-17,0.9640788307024875
2025-10-20,0.952516419310635
2025-10-21,0.9644703996251427
2025-10-22,0.964037366088333
